"firstday","weighted_ILIpercent"
2002-12-08,2.26602
2002-12-15,1.86905
2002-12-22,2.4707
2002-12-29,1.87908
2003-01-05,2.47831
2003-01-12,1.66986
2003-01-19,2.829
2003-01-26,2.04232
2003-02-02,3.02712
2003-02-09,3.2408
2003-02-16,3.49221
2003-02-23,3.23667
2003-03-02,2.02839
2003-03-09,0.694101
2003-03-16,1.96195
2003-03-23,1.61535
2003-03-30,1.29222
2003-04-06,1.29973
2003-04-13,1.34059
2003-04-20,0.908863
2003-04-27,0.622013
2003-05-04,0.42434
2003-05-11,0.531826
2003-05-18,1.84902
2003-05-25,1.54603
2003-06-01,2.61157
2003-06-08,1.35671
2003-06-15,1.41652
2003-06-22,1.09705
2003-06-29,0.649364
2003-07-06,0.562317
2003-07-13,1.02957
2003-07-20,0.643035
2003-07-27,0.793931
2003-08-03,0.557352
2003-08-10,0.538247
2003-08-17,0.597597
2003-08-24,0.999138
2003-08-31,0.777429
2003-09-07,0.766466
2003-09-14,0.913999
2003-09-21,0.930911
2003-09-28,0.974529
2003-10-05,1.03418
2003-10-12,1.35449
2003-10-19,1.14211
2003-10-26,1.11565
2003-11-02,1.31397
2003-11-09,1.28674
2003-11-16,1.72051
2003-11-23,1.87601
2003-11-30,2.09556
2003-12-07,2.81685
2003-12-14,4.29925
2003-12-21,6.21171
2003-12-28,6.43104
2004-01-04,2.45851
2004-01-11,1.83111
2004-01-18,1.60187
2004-01-25,1.73213
2004-02-01,1.24145
2004-02-08,1.4985
2004-02-15,1.80206
2004-02-22,1.57332
2004-02-29,1.1786
2004-03-07,1.2589
2004-03-14,1.25673
2004-03-21,1.36882
2004-03-28,1.58869
2004-04-04,1.40574
2004-04-11,1.10054
2004-04-18,1.32901
2004-04-25,1.03043
2004-05-02,0.915022
2004-05-09,1.02576
2004-05-16,1.29285
2004-05-23,1.45695
2004-05-30,1.46886
2004-06-06,1.44196
2004-06-13,0.795968
2004-06-20,0.899794
2004-06-27,0.188876
2004-07-04,0.999731
2004-07-11,1.26994
2004-07-18,1.27904
2004-07-25,1.94475
2004-08-01,0.873477
2004-08-08,1.00005
2004-08-15,0.736806
2004-08-22,0.719835
2004-08-29,0.764126
2004-09-05,1.50029
2004-09-12,1.14123
2004-09-19,1.05788
2004-09-26,0.763179
2004-10-03,1.62976
2004-10-10,0.971339
2004-10-17,0.885764
2004-10-24,1.38214
2004-10-31,1.17875
2004-11-07,1.27729
2004-11-14,1.5442
2004-11-21,1.88415
2004-11-28,1.59907
2004-12-05,2.33203
2004-12-12,2.57742
2004-12-19,4.3413
2004-12-26,3.81708
2005-01-02,3.55393
2005-01-09,3.50155
2005-01-16,2.9092
2005-01-23,3.52483
2005-01-30,3.69145
2005-02-06,3.98694
2005-02-13,3.42953
2005-02-20,3.51267
2005-02-27,3.88813
2005-03-06,3.24231
2005-03-13,2.24326
2005-03-20,2.80295
2005-03-27,2.07952
2005-04-03,1.46681
2005-04-10,1.64577
2005-04-17,1.28974
2005-04-24,1.36724
2005-05-01,1.01555
2005-05-08,1.21198
2005-05-15,0.806499
2005-05-22,0.662984
2005-05-29,1.10628
2005-06-05,1.28855
2005-06-12,0.906123
2005-06-19,0.921276
2005-06-26,0.867397
2005-07-03,0.452558
2005-07-10,0.826061
2005-07-17,0.89672
2005-07-24,0.696963
2005-07-31,0.741586
2005-08-07,0.896434
2005-08-14,0.500686
2005-08-21,0.137526
2005-08-28,0.616614
2005-09-04,0.942212
2005-09-11,0.769181
2005-09-18,1.14828
2005-09-25,1.11428
2005-10-02,1.7945
2005-10-09,2.07319
2005-10-16,2.34293
2005-10-23,2.45528
2005-10-30,2.66725
2005-11-06,2.15051
2005-11-13,1.91416
2005-11-20,1.82465
2005-11-27,2.67115
2005-12-04,2.45659
2005-12-11,2.34526
2005-12-18,2.63895
2005-12-25,2.65204
2006-01-01,2.03323
2006-01-08,2.19482
2006-01-15,2.12789
2006-01-22,1.71696
2006-01-29,2.39529
2006-02-05,2.74465
2006-02-12,2.31608
2006-02-19,1.96094
2006-02-26,2.90233
2006-03-05,1.6056
2006-03-12,1.40432
2006-03-19,1.67743
2006-03-26,1.59813
2006-04-02,1.08944
2006-04-09,1.35127
2006-04-16,1.50023
2006-04-23,1.47956
2006-04-30,1.36059
2006-05-07,1.19469
2006-05-14,0.951985
2006-05-21,1.22628
2006-05-28,1.15008
2006-06-04,0.438917
2006-06-11,0.987102
2006-06-18,0.887205
2006-06-25,0.303697
2006-07-02,0.770376
2006-07-09,0.704248
2006-07-16,0.248823
2006-07-23,0.254883
2006-07-30,0.294659
2006-08-06,0.509801
2006-08-13,0.231723
2006-08-20,0.214516
2006-08-27,0.210855
2006-09-03,0.22569
2006-09-10,0.401737
2006-09-17,0.335445
2006-09-24,0.409044
2006-10-01,0.666153
2006-10-08,0.684899
2006-10-15,0.821216
2006-10-22,0.832293
2006-10-29,0.716796
2006-11-05,0.910751
2006-11-12,0.952837
2006-11-19,1.9852
2006-11-26,2.21485
2006-12-03,1.9284
2006-12-10,1.93705
2006-12-17,2.90958
2006-12-24,2.67177
2007-01-07,2.22255
2007-01-14,1.60496
2007-01-21,1.76245
2007-01-28,2.05257
2007-02-04,1.94244
2007-02-11,2.08747
2007-02-18,2.29195
2007-02-25,2.14658
2007-03-04,1.90272
2007-03-11,2.10377
2007-03-18,2.51107
2007-03-25,1.98271
2007-04-01,1.90232
2007-04-08,1.78393
2007-04-15,1.36359
2007-04-22,0.99106
2007-04-29,0.849223
2007-05-06,0.793414
2007-05-13,0.601217
2007-05-20,0.765653
2007-05-27,0.913687
2007-06-03,0.820709
2007-06-10,0.655688
2007-06-17,0.745838
2007-06-24,0.715429
2007-07-01,0.502421
2007-07-08,0.656944
2007-07-15,0.332893
2007-07-22,0.380775
2007-07-29,0.413685
2007-08-05,0.356802
2007-08-12,0.327277
2007-08-19,0.466167
2007-08-26,0.535673
2007-09-02,0.343697
2007-09-09,0.228742
2007-09-16,0.356004
2007-09-23,0.330656
2007-09-30,0.449215
2007-10-07,0.926783
2007-10-14,0.960494
2007-10-21,1.09113
2007-10-28,1.14803
2007-11-04,1.29067
2007-11-11,1.40937
2007-11-18,1.46995
2007-11-25,1.5891
2007-12-02,1.72477
2007-12-09,1.59613
2007-12-16,1.77682
2007-12-23,1.78266
2007-12-30,1.95936
2008-01-06,2.06569
2008-01-13,1.8336
2008-01-20,1.89204
2008-01-27,2.4554
2008-02-03,3.21603
2008-02-10,4.07719
2008-02-17,4.37785
2008-02-24,4.17348
2008-03-02,3.60569
2008-03-09,2.7824
2008-03-16,3.04135
2008-03-23,2.92047
2008-03-30,2.64807
2008-04-06,2.0942
2008-04-13,1.78395
2008-04-20,1.15599
2008-04-27,0.972936
2008-05-04,0.847265
2008-05-11,0.832619
2008-05-18,0.880767
2008-05-25,0.922142
2008-06-01,0.995011
2008-06-08,1.25793
2008-06-15,0.801164
2008-06-22,0.839832
2008-06-29,0.791804
2008-07-06,0.735728
2008-07-13,0.643812
2008-07-20,0.690622
2008-07-27,0.587937
2008-08-03,0.576315
2008-08-10,0.615801
2008-08-17,0.614512
2008-08-24,0.510857
2008-08-31,0.645227
2008-09-07,0.599842
2008-09-14,0.567773
2008-09-21,0.800606
2008-09-28,0.902957
2008-10-05,0.712588
2008-10-12,0.956882
2008-10-19,0.828672
2008-10-26,0.819794
2008-11-02,0.991578
2008-11-09,1.21382
2008-11-16,1.17905
2008-11-23,1.23391
2008-11-30,1.60649
2008-12-07,1.73915
2008-12-14,1.63394
2008-12-21,1.63516
2008-12-28,1.76833
2009-01-04,1.65729
2009-01-11,1.69746
2009-01-18,2.13098
2009-01-25,2.73131
2009-02-01,2.89753
2009-02-08,3.37688
2009-02-15,3.68148
2009-02-22,3.95207
2009-03-01,3.55836
2009-03-08,3.90747
2009-03-15,3.2055
2009-03-22,2.4432
2009-03-29,2.07427
2009-04-05,1.90383
2009-04-12,1.43122
2009-04-19,1.3587
2009-04-26,2.86231
2009-05-03,2.19225
2009-05-10,2.91523
2009-05-17,5.39544
2009-05-24,6.4486
2009-05-31,5.15145
2009-06-07,4.96915
2009-06-14,5.59377
2009-06-21,4.35103
2009-06-28,2.89735
2009-07-05,2.08732
2009-07-12,1.71165
2009-07-19,1.35435
2009-07-26,1.35278
2009-08-02,1.26668
2009-08-09,1.20468
2009-08-16,1.07684
2009-08-23,1.3378
2009-08-30,2.68957
2009-09-06,4.10422
2009-09-13,3.25209
2009-09-20,2.9214
2009-09-27,2.49398
2009-10-04,2.16161
2009-10-11,3.28854
2009-10-18,5.72272
2009-10-25,7.96001
2009-11-01,8.12233
2009-11-08,6.53337
2009-11-15,4.76768
2009-11-22,4.1736
2009-11-29,2.90381
2009-12-06,2.82333
2009-12-13,2.39065
2009-12-20,2.3872
2009-12-27,2.32273
2010-01-03,1.68903
2010-01-10,1.83028
2010-01-17,1.88886
2010-01-24,1.6564
2010-01-31,1.58545
2010-02-07,1.76618
2010-02-14,1.6738
2010-02-21,1.53464
2010-02-28,1.24626
2010-03-07,1.35016
2010-03-14,1.35153
2010-03-21,1.37088
2010-03-28,1.38056
2010-04-04,1.01855
2010-04-11,1.25329
2010-04-18,1.06374
2010-04-25,1.14026
2010-05-02,1.11555
2010-05-09,1.14735
2010-05-16,0.935607
2010-05-23,0.979831
2010-05-30,0.855458
2010-06-06,0.87808
2010-06-13,0.93834
2010-06-20,1.10681
2010-06-27,0.960694
2010-07-04,0.983946
2010-07-11,1.07686
2010-07-18,0.848966
2010-07-25,0.71671
2010-08-01,0.950145
2010-08-08,1.09418
2010-08-15,1.12342
2010-08-22,0.893625
2010-08-29,0.723873
2010-09-05,0.90519
2010-09-12,0.986935
2010-09-19,0.863729
2010-09-26,1.07986
2010-10-03,1.16869
2010-10-10,1.32645
2010-10-17,1.21948
2010-10-24,1.38946
2010-10-31,1.22194
2010-11-07,1.39471
2010-11-14,1.42987
2010-11-21,1.65444
2010-11-28,2.19869
2010-12-05,2.48266
2010-12-12,3.01943
2010-12-19,4.21664
2010-12-26,4.47832
2011-01-02,3.33753
2011-01-09,3.83669
2011-01-16,3.65077
2011-01-23,3.93498
2011-01-30,4.05683
2011-02-06,4.09076
2011-02-13,4.25042
2011-02-20,4.31914
2011-02-27,3.44821
2011-03-06,3.18862
2011-03-13,3.17757
2011-03-20,2.49454
2011-03-27,2.74673
2011-04-03,2.46478
2011-04-10,2.22908
2011-04-17,2.19754
2011-04-24,1.74624
2011-05-01,1.6154
2011-05-08,1.71908
2011-05-15,1.4441
2011-05-22,1.91
2011-05-29,1.83152
2011-06-05,1.2816
2011-06-12,1.34325
2011-06-19,1.26116
2011-06-26,0.637261
2011-07-03,0.401139
2011-07-10,0.345868
2011-07-17,0.31015
2011-07-24,0.372588
2011-07-31,0.411607
2011-08-07,0.508846
2011-08-14,0.404115
2011-08-21,0.377883
2011-08-28,0.379122
2011-09-04,0.389872
2011-09-11,0.410596
2011-09-18,0.501859
2011-09-25,0.63521
2011-10-02,0.925929
2011-10-09,0.960625
2011-10-16,0.933331
2011-10-23,0.919837
2011-10-30,1.15578
2011-11-06,1.07592
2011-11-13,1.15923
2011-11-20,1.29938
2011-11-27,1.30751
2011-12-04,1.35173
2011-12-11,1.30895
2011-12-18,1.19898
2011-12-25,1.17979
2012-01-01,1.30825
2012-01-08,1.04792
2012-01-15,1.14258
2012-01-22,1.04818
2012-01-29,1.09121
2012-02-05,1.04782
2012-02-12,1.09235
2012-02-19,1.31095
2012-02-26,1.21226
2012-03-04,1.28876
2012-03-11,1.30537
2012-03-18,1.17617
2012-03-25,1.07165
2012-04-01,1.27276
2012-04-08,1.14615
2012-04-15,1.08368
2012-04-22,0.948648
2012-04-29,0.995739
2012-05-06,0.871829
2012-05-13,0.856222
2012-05-20,0.677248
2012-05-27,0.681329
2012-06-03,0.573946
2012-06-10,0.536035
2012-06-17,0.585712
2012-06-24,0.551059
2012-07-01,0.622044
2012-07-08,0.475331
2012-07-15,0.427894
2012-07-22,0.43471
2012-07-29,0.425131
2012-08-05,0.347935
2012-08-12,0.37461
2012-08-19,0.487122
2012-08-26,0.482348
2012-09-02,0.554142
2012-09-09,0.639937
2012-09-16,0.683829
2012-09-23,0.770853
2012-09-30,0.965571
2012-10-07,1.21767
2012-10-14,1.30435
2012-10-21,1.2578
2012-10-28,1.17835
2012-11-04,1.35249
2012-11-11,1.31828
2012-11-18,1.72052
2012-11-25,2.03993
2012-12-02,2.35364
2012-12-09,2.82647
2012-12-16,3.82049
2012-12-23,5.50971
2013-01-06,4.52392
2013-01-13,4.7772
2013-01-20,5.32368
2013-01-27,4.6393
2013-02-03,3.82508
2013-02-10,3.5781
2013-02-17,3.71476
2013-02-24,3.43487
2013-03-03,2.77153
2013-03-10,2.98609
2013-03-17,2.86258
2013-03-24,2.53803
2013-03-31,2.1803
2013-04-07,1.92619
2013-04-14,1.61129
2013-04-21,1.39264
2013-04-28,1.4588
2013-05-05,1.43681
2013-05-12,1.26071
2013-05-19,1.33755
2013-05-26,1.18383
2013-06-02,1.37482
2013-06-09,1.14817
2013-06-16,1.21075
2013-06-23,1.16455
2013-06-30,1.13266
2013-07-07,0.743763
2013-07-14,0.968167
2013-07-21,0.877442
2013-07-28,0.877353
2013-08-04,0.888017
2013-08-11,1.15352
2013-08-18,0.765286
2013-08-25,0.801036
2013-09-01,0.82326
2013-09-08,0.672693
2013-09-15,0.676719
2013-09-22,0.885106
2013-09-29,0.84529
2013-10-06,1.60751
2013-10-13,1.69064
2013-10-20,1.96094
2013-10-27,1.69922
2013-11-03,2.01973
2013-11-10,1.78105
2013-11-17,1.54163
2013-11-24,1.85574
2013-12-01,2.02846
2013-12-08,2.02368
2013-12-15,1.77828
2013-12-22,2.23377
2013-12-29,2.93452
2014-01-05,3.33508
2014-01-12,2.746
2014-01-19,3.07594
2014-01-26,2.96352
2014-02-02,3.30294
2014-02-09,3.43908
2014-02-16,3.12549
2014-02-23,2.38968
2014-03-02,2.29577
2014-03-09,2.34059
2014-03-16,2.53132
2014-03-23,2.88815
2014-03-30,3.36103
2014-04-06,3.27897
2014-04-13,3.24824
2014-04-20,2.64559
2014-04-27,2.26093
2014-05-04,1.93125
2014-05-11,2.31498
2014-05-18,2.11871
2014-05-25,1.92708
2014-06-01,2.0679
2014-06-08,2.28772
2014-06-15,2.42802
2014-06-22,2.25842
2014-06-29,2.14216
2014-07-06,1.2183
2014-07-13,2.10032
2014-07-20,2.4807
2014-07-27,1.71497
2014-08-03,1.75775
2014-08-10,1.27839
2014-08-17,1.14079
2014-08-24,1.21291
2014-08-31,1.55421
2014-09-07,1.49242
2014-09-14,1.68177
2014-09-21,1.63851
2014-09-28,2.00253
2014-10-05,1.79583
2014-10-12,1.70441
2014-10-19,2.30625
2014-10-26,2.3166
2014-11-02,1.93681
2014-11-09,2.52737
2014-11-16,2.30887
2014-11-23,2.77034
2014-11-30,2.9469
2014-12-07,2.44648
2014-12-14,2.89594
2014-12-21,3.61748
2014-12-28,5.24892
2015-01-04,4.28873
2015-01-11,4.61791
2015-01-18,5.05069
2015-01-25,5.2279
2015-02-01,5.17198
2015-02-08,4.86393
2015-02-15,3.68552
2015-02-22,3.39765
2015-03-01,2.78587
2015-03-08,2.45948
2015-03-15,2.80665
2015-03-22,2.62266
2015-03-29,2.50236
2015-04-05,2.27622
2015-04-12,1.94961
2015-04-19,1.93505
2015-04-26,1.84629
2015-05-03,1.85969
2015-05-10,1.79159
2015-05-17,1.63654
2015-05-24,1.84731
2015-05-31,1.62516
2015-06-07,1.59308
2015-06-14,1.16801
2015-06-21,1.45487
2015-06-28,1.49921
2015-07-05,1.3606
2015-07-12,1.25046
2015-07-19,1.10433
2015-07-26,1.36927
2015-08-02,1.58666
2015-08-09,1.39358
2015-08-16,1.12294
2015-08-23,1.12921
2015-08-30,1.1994
2015-09-06,1.16127
2015-09-13,1.37077
2015-09-20,1.62828
2015-09-27,1.2988
2015-10-04,1.03278
2015-10-11,0.951433
2015-10-18,1.23018
2015-10-25,1.10278
2015-11-01,1.21684
2015-11-08,1.07336
2015-11-15,1.3633
2015-11-22,1.35069
2015-11-29,1.57092
2015-12-06,1.86092
2015-12-13,1.74541
2015-12-20,2.29498
2015-12-27,2.30133
2016-01-03,1.77591
2016-01-10,2.37764
2016-01-17,2.18428
2016-01-24,2.32815
2016-01-31,2.50124
2016-02-07,3.21581
2016-02-14,2.76832
2016-02-21,3.17342
2016-02-28,3.69465
2016-03-06,4.01335
2016-03-13,4.07985
2016-03-20,3.34526
2016-03-27,2.27089
2016-04-03,1.9742
2016-04-10,2.22224
2016-04-17,2.00991
2016-04-24,1.6754
2016-05-01,1.4765
2016-05-08,1.38879
2016-05-15,1.25627
2016-05-22,1.21486
2016-05-29,0.83189
2016-06-05,0.892695
2016-06-12,0.829248
2016-06-19,0.805577
2016-06-26,0.839301
2016-07-03,0.682034
2016-07-10,0.660509
2016-07-17,0.679526
2016-07-24,0.746436
2016-07-31,0.634354
2016-08-07,0.533826
2016-08-14,0.568049
2016-08-21,0.60012
2016-08-28,0.603582
2016-09-04,0.68985
2016-09-11,0.739722
2016-09-18,0.767777
2016-09-25,0.932667
2016-10-02,1.74499
2016-10-09,1.88524
2016-10-16,1.93008
2016-10-23,2.05051
2016-10-30,2.2409
2016-11-06,2.46429
2016-11-13,2.53078
2016-11-20,3.25846
2016-11-27,3.18884
2016-12-04,3.26288
2016-12-11,3.40303
2016-12-18,4.54373
2016-12-25,6.04479
2017-01-01,5.34376
2017-01-08,5.07086
2017-01-15,5.68166
2017-01-22,6.01053
2017-01-29,6.49546
2017-02-05,6.93759
2017-02-12,5.72327
2017-02-19,4.74394
2017-02-26,3.14868
2017-03-05,3.07779
2017-03-12,3.26144
2017-03-19,3.07912
2017-03-26,3.72855
2017-04-02,3.7159
2017-04-09,3.07639
2017-04-16,2.30839
2017-04-23,2.37195
2017-04-30,2.02877
2017-05-07,2.04102
2017-05-14,2.05369
2017-05-21,1.82629
2017-05-28,1.95155
2017-06-04,1.8512
2017-06-11,1.69128
2017-06-18,1.83036
2017-06-25,1.57032
2017-07-02,1.52523
2017-07-09,1.38403
2017-07-16,1.4452
2017-07-23,1.45844
2017-07-30,1.32634
2017-08-06,1.34715
2017-08-13,1.15738
2017-08-20,1.41483
2017-08-27,1.32425
2017-09-03,1.46271
2017-09-10,1.41239
2017-09-17,1.50881
2017-09-24,1.55442
2017-10-01,1.52964
2017-10-08,1.63699
2017-10-15,1.86708
2017-10-22,2.09091
2017-10-29,2.41627
2017-11-05,2.39732
2017-11-12,2.828
2017-11-19,2.83733
2017-11-26,2.97265
2017-12-03,3.15216
2017-12-10,3.59161
2017-12-17,4.3243
2017-12-24,4.52747
2018-01-07,4.93792
2018-01-14,5.89362
2018-01-21,6.831
2018-01-28,8.44625
2018-02-04,9.84631
2018-02-11,10.3506
2018-02-18,10.1735
2018-02-25,7.36484
2018-03-04,4.95815
2018-03-11,4.64753
2018-03-18,3.6831
2018-03-25,3.20794
2018-04-01,3.21338
2018-04-08,2.90488
2018-04-15,2.56448
2018-04-22,2.28189
2018-04-29,2.18437
2018-05-06,2.97661
2018-05-13,1.99419
2018-05-20,1.95103
2018-05-27,2.07015
2018-06-03,1.91661
2018-06-10,1.51493
2018-06-17,1.42361
2018-06-24,1.40763
2018-07-01,1.28324
2018-07-08,1.27543
2018-07-15,0.897869
2018-07-22,1.10442
2018-07-29,0.983368
2018-08-05,1.00842
2018-08-12,1.09543
2018-08-19,1.04028
2018-08-26,1.23797
2018-09-02,1.16209
2018-09-09,1.43392
2018-09-16,1.54246
2018-09-23,1.88829
2018-09-30,2.05903
2018-10-07,2.40705
2018-10-14,2.29853
2018-10-21,2.46048
2018-10-28,2.58571
2018-11-04,2.52453
2018-11-11,2.58885
2018-11-18,2.78365
2018-11-25,3.10646
2018-12-02,2.80702
2018-12-09,3.34601
2018-12-16,3.69764
2018-12-23,4.43811
2018-12-30,4.94003
2019-01-06,4.67007
2019-01-13,4.10228
2019-01-20,4.70337
2019-01-27,4.92727
2019-02-03,4.89391
2019-02-10,5.07658
2019-02-17,5.24199
2019-02-24,4.89984
2019-03-03,4.23651
2019-03-10,3.99885
2019-03-17,3.99544
2019-03-24,3.82446
2019-03-31,3.58738
2019-04-07,3.31345
2019-04-14,3.09478
2019-04-21,2.85128
2019-04-28,2.38567
2019-05-05,2.21648
2019-05-12,2.22731
2019-05-19,2.39002
2019-05-26,2.14608
2019-06-02,2.09315
2019-06-09,1.80031
2019-06-16,1.8678
2019-06-23,1.72926
2019-06-30,1.56557
2019-07-07,1.4352
2019-07-14,1.53967
2019-07-21,1.34992
2019-07-28,1.0099
2019-08-04,1.30084
2019-08-11,1.35354
2019-08-18,1.24566
2019-08-25,1.39651
2019-09-01,1.32212
2019-09-08,1.36032
2019-09-15,1.71159
2019-09-22,1.73812
2019-09-29,1.84239
2019-10-06,2.13358
2019-10-13,2.05604
2019-10-20,2.38122
2019-10-27,2.00852
2019-11-03,2.27944
2019-11-10,2.37942
2019-11-17,2.74556
2019-11-24,2.66873
2019-12-01,3.26948
2019-12-08,3.16621
2019-12-15,3.73351
2019-12-22,4.81587
2019-12-29,6.69473
