"firstday","weighted_ILIpercent"
2004-04-11,0.491298
2004-04-18,0.434123
2004-04-25,0.0994963
2004-05-02,0.113613
2004-05-09,0.186325
2004-05-16,0.0288518
2004-05-23,0.735599
2004-05-30,0.666265
2004-06-06,0.159559
2004-06-13,0.170992
2004-06-20,0.435989
2004-06-27,0.195379
2004-07-04,0.159836
2004-07-11,0.121703
2004-07-18,0.391303
2004-07-25,0.362315
2004-08-01,0.436812
2004-08-08,0.320175
2004-08-15,0.396741
2004-08-22,2.26236
2004-08-29,0.144721
2004-09-05,0.214964
2004-09-12,0.265756
2004-09-19,0.224286
2004-09-26,0.392388
2004-10-03,0.498555
2004-10-10,0.620348
2004-10-17,0.918605
2004-10-24,0.917742
2004-10-31,1.03378
2004-11-07,1.25321
2004-11-14,0.797276
2004-11-21,0.992515
2004-11-28,0.891159
2004-12-05,0.866353
2004-12-12,1.04047
2004-12-19,1.14652
2004-12-26,1.60428
2005-01-02,1.69255
2005-01-09,1.80913
2005-01-16,2.03856
2005-01-23,2.56241
2005-01-30,2.91392
2005-02-06,3.32165
2005-02-13,3.61471
2005-02-20,2.89407
2005-02-27,2.61789
2005-03-06,1.93502
2005-03-13,1.77274
2005-03-20,1.57747
2005-03-27,1.34092
2005-04-03,1.09757
2005-04-10,1.15109
2005-04-17,0.669192
2005-04-24,0.606828
2005-05-01,0.620187
2005-05-08,0.66209
2005-05-15,0.354096
2005-05-22,0.325896
2005-05-29,0.404883
2005-06-05,0.43201
2005-06-12,0.444342
2005-06-19,0.303535
2005-06-26,0.0282782
2005-07-03,0.0829675
2005-07-10,0.0546641
2005-07-17,0.0824578
2005-07-24,0.149934
2005-07-31,0.0625213
2005-08-07,0.0406179
2005-08-14,0.0656417
2005-08-21,0.0647695
2005-08-28,0.204354
2005-09-04,0.0827912
2005-09-11,0.0982358
2005-09-18,0.154127
2005-09-25,0.457547
2005-10-02,1.45582
2005-10-09,0.542404
2005-10-16,0.999965
2005-10-23,0.758282
2005-10-30,0.70458
2005-11-06,0.919561
2005-11-13,1.00115
2005-11-20,0.931403
2005-11-27,0.925362
2005-12-04,0.939631
2005-12-11,1.75227
2005-12-18,2.72766
2005-12-25,2.80122
2006-01-01,1.86535
2006-01-08,1.3588
2006-01-15,1.29458
2006-01-22,1.23921
2006-01-29,1.47217
2006-02-05,1.3951
2006-02-12,1.44956
2006-02-19,1.83983
2006-02-26,1.85287
2006-03-05,1.68746
2006-03-12,1.70361
2006-03-19,1.79455
2006-03-26,1.44283
2006-04-02,1.18745
2006-04-09,0.917696
2006-04-16,0.548199
2006-04-23,0.579861
2006-04-30,0.570715
2006-05-07,0.251139
2006-05-14,0.480526
2006-05-21,0.267831
2006-05-28,0.17089
2006-06-04,0.875176
2006-06-11,0.264229
2006-06-18,0.318362
2006-06-25,0.151141
2006-07-02,0.353422
2006-07-09,1.36012
2006-07-16,1.69503
2006-07-23,1.39706
2006-07-30,2.06666
2006-08-06,1.55577
2006-08-13,1.4965
2006-08-20,0.826035
2006-08-27,0.364606
2006-09-03,0.267931
2006-09-10,0.163323
2006-09-17,0.218011
2006-09-24,0.30966
2006-10-01,2.09462
2006-10-08,0.651354
2006-10-15,0.474206
2006-10-22,0.378489
2006-10-29,0.254771
2006-11-05,0.827005
2006-11-12,0.421794
2006-11-19,0.53915
2006-11-26,0.608505
2006-12-03,0.415035
2006-12-10,0.520031
2006-12-17,0.711545
2006-12-24,1.44753
2007-01-07,0.628118
2007-01-14,0.516237
2007-01-21,0.626519
2007-01-28,0.821672
2007-02-04,1.40699
2007-02-11,1.21489
2007-02-18,1.69494
2007-02-25,1.6064
2007-03-04,1.5992
2007-03-11,1.32999
2007-03-18,1.50656
2007-03-25,1.19803
2007-04-01,0.87212
2007-04-08,0.84805
2007-04-15,0.460148
2007-04-22,0.516783
2007-04-29,0.271
2007-05-06,0.267124
2007-05-13,0.246713
2007-05-20,0.182939
2007-05-27,0.19667
2007-06-03,0.247199
2007-06-10,0.191172
2007-06-17,0.244388
2007-06-24,0.186104
2007-07-01,0.16642
2007-07-08,0.190863
2007-07-15,0.187384
2007-07-22,0.176037
2007-07-29,0.206305
2007-08-05,0.129499
2007-08-12,0.169638
2007-08-19,0.115946
2007-08-26,0.120707
2007-09-02,0.182903
2007-09-09,0.219154
2007-09-16,0.156633
2007-09-23,0.176977
2007-09-30,0.129004
2007-10-07,0.487275
2007-10-14,0.81407
2007-10-21,0.864283
2007-10-28,0.865615
2007-11-04,1.21097
2007-11-11,1.14238
2007-11-18,1.20027
2007-11-25,0.983641
2007-12-02,1.00716
2007-12-09,1.00557
2007-12-16,0.906114
2007-12-23,1.1429
2007-12-30,1.47885
2008-01-06,0.988493
2008-01-13,0.95025
2008-01-20,0.950288
2008-01-27,1.32218
2008-02-03,2.01087
2008-02-10,2.67741
2008-02-17,2.97595
2008-02-24,4.36242
2008-03-02,2.86438
2008-03-09,2.85694
2008-03-16,2.22548
2008-03-23,1.50992
2008-03-30,1.34079
2008-04-06,0.987242
2008-04-13,0.76111
2008-04-20,0.698421
2008-04-27,0.436626
2008-05-04,0.335484
2008-05-11,0.318113
2008-05-18,0.423739
2008-05-25,0.250701
2008-06-01,0.216593
2008-06-08,0.192849
2008-06-15,0.335201
2008-06-22,0.344485
2008-06-29,0.271698
2008-07-06,0.227625
2008-07-13,0.172339
2008-07-20,0.288549
2008-07-27,0.240035
2008-08-03,0.185223
2008-08-10,0.244964
2008-08-17,0.217215
2008-08-24,0.245169
2008-08-31,0.234939
2008-09-07,0.248005
2008-09-14,0.374251
2008-09-21,0.443379
2008-09-28,0.211139
2008-10-05,0.388526
2008-10-12,0.212938
2008-10-19,0.518505
2008-10-26,0.470801
2008-11-02,0.476816
2008-11-09,0.544768
2008-11-16,0.237538
2008-11-23,0.220279
2008-11-30,0.438662
2008-12-07,0.330908
2008-12-14,0.355781
2008-12-21,0.370001
2008-12-28,0.545686
2009-01-04,0.343313
2009-01-11,0.413347
2009-01-18,0.578452
2009-01-25,0.722577
2009-02-01,0.991987
2009-02-08,1.10143
2009-02-15,1.00212
2009-02-22,1.33124
2009-03-01,1.29661
2009-03-08,1.41609
2009-03-15,1.25764
2009-03-22,1.06177
2009-03-29,0.981838
2009-04-05,0.725962
2009-04-12,0.591085
2009-04-19,0.550395
2009-04-26,0.824611
2009-05-03,0.905203
2009-05-10,0.512897
2009-05-17,0.645703
2009-05-24,0.71637
2009-05-31,1.0435
2009-06-07,0.900419
2009-06-14,1.1712
2009-06-21,0.93271
2009-06-28,0.919024
2009-07-05,0.558071
2009-07-12,0.364254
2009-07-19,0.255997
2009-07-26,0.398138
2009-08-02,0.259684
2009-08-09,0.27042
2009-08-16,0.32513
2009-08-23,0.457306
2009-08-30,0.731793
2009-09-06,1.27128
2009-09-13,1.88233
2009-09-20,2.38801
2009-09-27,4.06079
2009-10-04,6.98578
2009-10-11,9.74762
2009-10-18,9.50475
2009-10-25,7.11306
2009-11-01,5.6242
2009-11-08,3.47727
2009-11-15,2.50587
2009-11-22,2.06524
2009-11-29,1.31701
2009-12-06,1.31436
2009-12-13,1.20685
2009-12-20,1.14701
2009-12-27,1.2351
2010-01-03,0.941782
2010-01-10,0.711874
2010-01-17,1.05286
2010-01-24,1.2862
2010-01-31,1.25378
2010-02-07,1.1134
2010-02-14,1.10286
2010-02-21,1.28187
2010-02-28,1.11447
2010-03-07,1.03303
2010-03-14,0.94906
2010-03-21,0.84569
2010-03-28,0.822982
2010-04-04,0.746086
2010-04-11,0.681804
2010-04-18,0.796175
2010-04-25,0.701023
2010-05-02,0.563337
2010-05-09,0.629227
2010-05-16,0.59253
2010-05-23,0.536054
2010-05-30,0.536397
2010-06-06,0.377246
2010-06-13,0.29436
2010-06-20,0.314606
2010-06-27,0.306337
2010-07-04,0.35305
2010-07-11,0.313189
2010-07-18,0.229781
2010-07-25,0.289598
2010-08-01,0.220117
2010-08-08,0.253456
2010-08-15,0.26104
2010-08-22,0.29571
2010-08-29,0.413173
2010-09-05,0.595826
2010-09-12,0.540882
2010-09-19,0.522486
2010-09-26,0.492163
2010-10-03,0.659316
2010-10-10,0.540524
2010-10-17,0.620904
2010-10-24,0.72754
2010-10-31,0.754633
2010-11-07,0.653131
2010-11-14,0.720076
2010-11-21,0.719671
2010-11-28,0.749755
2010-12-05,0.803936
2010-12-12,0.820845
2010-12-19,0.892953
2010-12-26,0.985023
2011-01-02,0.724956
2011-01-09,1.35589
2011-01-16,1.44967
2011-01-23,1.53869
2011-01-30,2.2115
2011-02-06,2.5188
2011-02-13,2.65461
2011-02-20,2.51181
2011-02-27,2.24292
2011-03-06,2.13623
2011-03-13,1.697
2011-03-20,1.39708
2011-03-27,1.10508
2011-04-03,0.82457
2011-04-10,0.79173
2011-04-17,0.63713
2011-04-24,0.586726
2011-05-01,0.508552
2011-05-08,0.453815
2011-05-15,0.467729
2011-05-22,0.394367
2011-05-29,0.367483
2011-06-05,0.324692
2011-06-12,0.30131
2011-06-19,0.240923
2011-06-26,0.255479
2011-07-03,0.371284
2011-07-10,0.216589
2011-07-17,0.315589
2011-07-24,0.274777
2011-07-31,0.298386
2011-08-07,0.280377
2011-08-14,0.287781
2011-08-21,0.31778
2011-08-28,0.445527
2011-09-04,0.472375
2011-09-11,0.466093
2011-09-18,0.647739
2011-09-25,0.63518
2011-10-02,0.986923
2011-10-09,0.826278
2011-10-16,0.807497
2011-10-23,0.856544
2011-10-30,0.934151
2011-11-06,0.963464
2011-11-13,1.01435
2011-11-20,1.05816
2011-11-27,0.93762
2011-12-04,0.918249
2011-12-11,0.992111
2011-12-18,1.02736
2011-12-25,1.10691
2012-01-01,1.05437
2012-01-08,1.09694
2012-01-15,1.13381
2012-01-22,1.28828
2012-01-29,1.49922
2012-02-05,1.5567
2012-02-12,1.63854
2012-02-19,1.85078
2012-02-26,1.69812
2012-03-04,1.79065
2012-03-11,2.20177
2012-03-18,1.59029
2012-03-25,1.46089
2012-04-01,1.20787
2012-04-08,1.11695
2012-04-15,0.945417
2012-04-22,0.937586
2012-04-29,0.908343
2012-05-06,0.771157
2012-05-13,0.80287
2012-05-20,0.601032
2012-05-27,0.812736
2012-06-03,0.665369
2012-06-10,0.592723
2012-06-17,0.564215
2012-06-24,0.490352
2012-07-01,0.450704
2012-07-08,0.449177
2012-07-15,0.46789
2012-07-22,0.51303
2012-07-29,0.504355
2012-08-05,0.444484
2012-08-12,0.53001
2012-08-19,0.530968
2012-08-26,0.578547
2012-09-02,0.729418
2012-09-09,0.678428
2012-09-16,0.579878
2012-09-23,0.712934
2012-09-30,0.777279
2012-10-07,0.796538
2012-10-14,0.805817
2012-10-21,0.72746
2012-10-28,0.922182
2012-11-04,0.93274
2012-11-11,1.02407
2012-11-18,1.41876
2012-11-25,1.32822
2012-12-02,1.68848
2012-12-09,2.42542
2012-12-16,3.18065
2012-12-23,4.09753
2013-01-06,3.74481
2013-01-13,3.85313
2013-01-20,4.13787
2013-01-27,3.97647
2013-02-03,3.44291
2013-02-10,2.97312
2013-02-17,2.63255
2013-02-24,2.17155
2013-03-03,2.10319
2013-03-10,1.79868
2013-03-17,1.75337
2013-03-24,1.21262
2013-03-31,1.24913
2013-04-07,1.16801
2013-04-14,1.01314
2013-04-21,1.01639
2013-04-28,1.00657
2013-05-05,1.00405
2013-05-12,0.929267
2013-05-19,0.738568
2013-05-26,0.784251
2013-06-02,0.802426
2013-06-09,0.731714
2013-06-16,0.681907
2013-06-23,0.655891
2013-06-30,0.617954
2013-07-07,0.561213
2013-07-14,0.499137
2013-07-21,0.573639
2013-07-28,0.718513
2013-08-04,0.508805
2013-08-11,0.507189
2013-08-18,0.465935
2013-08-25,0.443358
2013-09-01,0.748055
2013-09-08,0.694425
2013-09-15,0.355212
2013-09-22,0.387416
2013-09-29,0.591698
2013-10-06,0.687334
2013-10-13,0.735041
2013-10-20,0.644746
2013-10-27,0.811668
2013-11-03,0.71632
2013-11-10,0.753484
2013-11-17,0.706757
2013-11-24,0.953634
2013-12-01,0.995917
2013-12-08,1.52746
2013-12-15,1.60235
2013-12-22,2.00255
2013-12-29,3.6625
2014-01-05,2.96215
2014-01-12,2.56638
2014-01-19,2.25814
2014-01-26,2.09262
2014-02-02,1.78441
2014-02-09,1.76779
2014-02-16,1.50211
2014-02-23,1.50934
2014-03-02,1.2317
2014-03-09,1.37325
2014-03-16,1.12482
2014-03-23,0.995314
2014-03-30,0.906605
2014-04-06,0.937978
2014-04-13,0.903504
2014-04-20,0.795865
2014-04-27,1.04149
2014-05-04,0.792352
2014-05-11,0.629662
2014-05-18,0.656589
2014-05-25,0.620827
2014-06-01,0.553812
2014-06-08,0.313055
2014-06-15,0.578178
2014-06-22,0.41578
2014-06-29,0.601304
2014-07-06,0.653074
2014-07-13,0.398048
2014-07-20,0.413482
2014-07-27,0.468005
2014-08-03,0.423257
2014-08-10,0.443939
2014-08-17,0.580092
2014-08-24,0.539453
2014-08-31,0.620358
2014-09-07,0.488969
2014-09-14,0.73186
2014-09-21,0.614969
2014-09-28,0.580802
2014-10-05,0.635856
2014-10-12,0.654219
2014-10-19,0.696669
2014-10-26,0.77018
2014-11-02,0.766405
2014-11-09,0.796432
2014-11-16,0.788175
2014-11-23,0.746717
2014-11-30,0.988785
2014-12-07,1.3198
2014-12-14,1.83396
2014-12-21,2.41592
2014-12-28,3.78394
2015-01-04,3.40459
2015-01-11,3.34664
2015-01-18,3.18808
2015-01-25,3.0139
2015-02-01,2.78426
2015-02-08,2.07342
2015-02-15,1.98697
2015-02-22,1.52456
2015-03-01,1.51156
2015-03-08,1.45321
2015-03-15,1.51712
2015-03-22,1.15826
2015-03-29,1.23205
2015-04-05,0.978757
2015-04-12,1.00095
2015-04-19,0.942319
2015-04-26,0.841189
2015-05-03,0.872971
2015-05-10,0.678153
2015-05-17,0.555634
2015-05-24,0.601928
2015-05-31,0.538466
2015-06-07,0.455005
2015-06-14,0.417339
2015-06-21,0.514233
2015-06-28,0.394859
2015-07-05,0.375766
2015-07-12,0.344472
2015-07-19,0.517255
2015-07-26,0.469566
2015-08-02,0.486867
2015-08-09,0.40949
2015-08-16,0.388013
2015-08-23,0.563506
2015-08-30,0.480913
2015-09-06,0.457087
2015-09-13,0.468133
2015-09-20,0.622192
2015-09-27,0.497322
2015-10-04,0.655949
2015-10-11,0.672674
2015-10-18,0.688796
2015-10-25,0.612608
2015-11-01,0.721433
2015-11-08,0.744407
2015-11-15,0.776688
2015-11-22,0.997922
2015-11-29,0.725679
2015-12-06,0.891982
2015-12-13,0.895779
2015-12-20,1.15229
2015-12-27,1.49666
2016-01-03,1.11457
2016-01-10,1.1948
2016-01-17,1.223
2016-01-24,1.27726
2016-01-31,1.56575
2016-02-07,1.82146
2016-02-14,2.15404
2016-02-21,2.17828
2016-02-28,2.03079
2016-03-06,2.14672
2016-03-13,2.16058
2016-03-20,1.85893
2016-03-27,1.75981
2016-04-03,1.64976
2016-04-10,1.29508
2016-04-17,1.14872
2016-04-24,0.983857
2016-05-01,0.967427
2016-05-08,0.818413
2016-05-15,0.73938
2016-05-22,0.73781
2016-05-29,0.724162
2016-06-05,0.568101
2016-06-12,0.540166
2016-06-19,0.464534
2016-06-26,0.477685
2016-07-03,0.451657
2016-07-10,0.417195
2016-07-17,0.43248
2016-07-24,0.35978
2016-07-31,0.331639
2016-08-07,0.389203
2016-08-14,0.379123
2016-08-21,0.564038
2016-08-28,0.831985
2016-09-04,0.637444
2016-09-11,0.842631
2016-09-18,0.784745
2016-09-25,0.53557
2016-10-02,0.774099
2016-10-09,0.911285
2016-10-16,0.932084
2016-10-23,0.831681
2016-10-30,0.506499
2016-11-06,0.746585
2016-11-13,0.903373
2016-11-20,0.7899
2016-11-27,1.26446
2016-12-04,1.14529
2016-12-11,1.29771
2016-12-18,2.0834
2016-12-25,1.45497
2017-01-01,2.25932
2017-01-08,1.90851
2017-01-15,2.2668
2017-01-22,2.07094
2017-01-29,2.27632
2017-02-05,2.29134
2017-02-12,2.72703
2017-02-19,1.62675
2017-02-26,1.458
2017-03-05,1.441
2017-03-12,1.13172
2017-03-19,1.34752
2017-03-26,1.13431
2017-04-02,1.11224
2017-04-09,0.834582
2017-04-16,0.855133
2017-04-23,0.949599
2017-04-30,1.02515
2017-05-07,0.576571
2017-05-14,0.758802
2017-05-21,0.907504
2017-05-28,0.593665
2017-06-04,0.390797
2017-06-11,0.202737
2017-06-18,0.490319
2017-06-25,0.328928
2017-07-02,0.321013
2017-07-09,0.339631
2017-07-16,0.22517
2017-07-23,0.191863
2017-07-30,0.33984
2017-08-06,0.359646
2017-08-13,0.326402
2017-08-20,0.419146
2017-08-27,0.714684
2017-09-03,0.800955
2017-09-10,0.331921
2017-09-17,0.427048
2017-09-24,0.518725
2017-10-01,0.473124
2017-10-08,0.559737
2017-10-15,0.56036
2017-10-22,0.697744
2017-10-29,0.696275
2017-11-05,0.772473
2017-11-12,0.842594
2017-11-19,0.935706
2017-11-26,0.949127
2017-12-03,1.13022
2017-12-10,1.32612
2017-12-17,1.93549
2017-12-24,2.42647
2018-01-07,2.55038
2018-01-14,2.61857
2018-01-21,2.76747
2018-01-28,2.82465
2018-02-04,3.24954
2018-02-11,3.18167
2018-02-18,3.02627
2018-02-25,2.93967
2018-03-04,2.16326
2018-03-11,1.89284
2018-03-18,1.60878
2018-03-25,1.2732
2018-04-01,1.08504
2018-04-08,1.12627
2018-04-15,0.842282
2018-04-22,0.68162
2018-04-29,0.786336
2018-05-06,0.643685
2018-05-13,0.496602
2018-05-20,0.544957
2018-05-27,0.549032
2018-06-03,0.714392
2018-06-10,0.427188
2018-06-17,0.313905
2018-06-24,0.35226
2018-07-01,0.288182
2018-07-08,0.221924
2018-07-15,0.250119
2018-07-22,0.206937
2018-07-29,0.163283
2018-08-05,0.197282
2018-08-12,0.250558
2018-08-19,0.255081
2018-08-26,0.321643
2018-09-02,0.34631
2018-09-09,0.527411
2018-09-16,0.388545
2018-09-23,0.638062
2018-09-30,0.568779
2018-10-07,1.53406
2018-10-14,1.59296
2018-10-21,1.7847
2018-10-28,1.72335
2018-11-04,1.84374
2018-11-11,2.03272
2018-11-18,2.17481
2018-11-25,2.37747
2018-12-02,2.51482
2018-12-09,2.69049
2018-12-16,3.26893
2018-12-23,3.92155
2018-12-30,5.37214
2019-01-06,4.42326
2019-01-13,3.83922
2019-01-20,3.68283
2019-01-27,3.88763
2019-02-03,4.57775
2019-02-10,4.96749
2019-02-17,5.56349
2019-02-24,5.86631
2019-03-03,5.58335
2019-03-10,5.69172
2019-03-17,4.99913
2019-03-24,3.89435
2019-03-31,3.11083
2019-04-07,2.98252
2019-04-14,2.35014
2019-04-21,2.34954
2019-04-28,2.06094
2019-05-05,2.16572
2019-05-12,1.99228
2019-05-19,1.98367
2019-05-26,1.94391
2019-06-02,1.90342
2019-06-09,1.75419
2019-06-16,1.37314
2019-06-23,1.21754
2019-06-30,1.13164
2019-07-07,1.0087
2019-07-14,0.871618
2019-07-21,0.888526
2019-07-28,0.829494
2019-08-04,0.831885
2019-08-11,0.848467
2019-08-18,0.906684
2019-08-25,1.05052
2019-09-01,1.37627
2019-09-08,1.58485
2019-09-15,1.64784
2019-09-22,1.6371
2019-09-29,1.62821
2019-10-06,1.80463
2019-10-13,1.76108
2019-10-20,1.88607
2019-10-27,1.97889
2019-11-03,2.03455
2019-11-10,2.1253
2019-11-17,2.35069
2019-11-24,2.56644
2019-12-01,3.19706
2019-12-08,2.97176
2019-12-15,3.61906
2019-12-22,4.42455
2019-12-29,6.28773
