"firstday","weighted_ILIpercent"
2001-02-04,4.72898
2001-02-11,4.96111
2001-02-18,4.02815
2001-02-25,3.17204
2001-03-04,3.71374
2001-03-11,4.58057
2001-03-18,4.67213
2001-03-25,2.51446
2001-04-01,1.47808
2001-04-08,2.88208
2001-04-15,1.65938
2001-04-22,2.33848
2001-04-29,4.37427
2001-05-06,2.86199
2001-05-13,2.97214
2001-05-20,0
2001-05-27,0
2001-06-03,0
2001-06-10,0
2001-06-17,0
2001-06-24,0
2001-07-01,0
2001-07-08,0
2001-07-15,0
2001-07-22,0
2001-07-29,0
2001-08-05,0
2001-08-12,0
2001-08-19,0
2001-08-26,0
2001-09-02,0
2001-09-09,0
2001-09-16,0
2001-09-23,0
2001-09-30,0
2001-10-07,0.651836
2001-10-14,1.07286
2001-10-21,1.03744
2001-10-28,0.599612
2001-11-04,1.71825
2001-11-11,1.20362
2001-11-18,0.662486
2001-11-25,1.57127
2001-12-02,1.61878
2001-12-09,1.84602
2001-12-16,1.48016
2001-12-23,1.39045
2001-12-30,1.80724
2002-01-06,2.79078
2002-01-13,1.31922
2002-01-20,2.45563
2002-01-27,2.25354
2002-02-03,1.63768
2002-02-10,3.81421
2002-02-17,5.73343
2002-02-24,3.2026
2002-03-03,2.09681
2002-03-10,2.75263
2002-03-17,3.04054
2002-03-24,3.46314
2002-03-31,6.52793
2002-04-07,2.7262
2002-04-14,1.14627
2002-04-21,1.01078
2002-04-28,0.615515
2002-05-05,0
2002-05-12,0.367878
2002-05-19,0.224379
2002-05-26,0
2002-06-02,0
2002-06-09,0
2002-06-16,0
2002-06-23,0
2002-06-30,0
2002-07-07,0
2002-07-14,0
2002-07-21,0
2002-07-28,0
2002-08-04,0
2002-08-11,0
2002-08-18,0
2002-08-25,0
2002-09-01,0
2002-09-08,0
2002-09-15,0
2002-09-22,0
2002-09-29,0
2002-10-06,0.15872
2002-10-13,0.82858
2002-10-20,0.846673
2002-10-27,0.757961
2002-11-03,1.21028
2002-11-10,1.06768
2002-11-17,1.27803
2002-11-24,0.445713
2002-12-01,0.925311
2002-12-08,0.918394
2002-12-15,1.15853
2002-12-22,0.986062
2002-12-29,1.06865
2003-01-05,1.65297
2003-01-12,1.30183
2003-01-19,2.02289
2003-01-26,1.65482
2003-02-02,0.84282
2003-02-09,2.38079
2003-02-16,2.12606
2003-02-23,4.05518
2003-03-02,2.44512
2003-03-09,2.26898
2003-03-16,2.33807
2003-03-23,3.43133
2003-03-30,1.51788
2003-04-06,0.538759
2003-04-13,0.514544
2003-04-20,1.83765
2003-04-27,0.941406
2003-05-04,0.508934
2003-05-11,0.32637
2003-05-18,0.276258
2003-05-25,0.582949
2003-06-01,0.642858
2003-06-08,0.433505
2003-06-15,0.221932
2003-06-22,0
2003-06-29,0.138707
2003-07-06,0
2003-07-13,0.120211
2003-07-20,0.142264
2003-07-27,1.20411
2003-08-03,0.18045
2003-08-10,0
2003-08-17,0
2003-08-24,0
2003-08-31,0
2003-09-07,0
2003-09-14,0.257201
2003-09-21,0.797323
2003-09-28,0.989365
2003-10-05,0.757248
2003-10-12,0.529792
2003-10-19,0.867141
2003-10-26,1.37377
2003-11-02,2.31319
2003-11-09,2.00588
2003-11-16,3.28097
2003-11-23,6.16093
2003-11-30,8.82763
2003-12-07,7.39167
2003-12-14,7.35509
2003-12-21,5.88685
2003-12-28,3.9548
2004-01-04,2.1223
2004-01-11,0.985687
2004-01-18,1.51538
2004-01-25,2.35559
2004-02-01,1.3712
2004-02-08,1.25851
2004-02-15,0.988543
2004-02-22,0.702316
2004-02-29,0.900384
2004-03-07,0.893651
2004-03-14,0.547257
2004-03-21,0.350377
2004-03-28,0.398856
2004-04-04,0.234891
2004-04-11,0.585967
2004-04-18,0.272521
2004-04-25,0.470393
2004-05-02,0.505705
2004-05-09,0.491739
2004-05-16,0.220064
2004-05-23,0.246313
2004-05-30,1.30827
2004-06-06,0.807233
2004-06-13,0.144462
2004-06-20,0.109459
2004-06-27,0.0602361
2004-07-04,0
2004-07-11,0.191816
2004-07-18,0.0868535
2004-07-25,0
2004-08-01,0.291711
2004-08-08,0.175616
2004-08-15,0.538239
2004-08-22,0.263499
2004-08-29,0.137896
2004-09-05,0.14261
2004-09-12,0
2004-09-19,0.319621
2004-09-26,0.252389
2004-10-03,0.971863
2004-10-10,1.23605
2004-10-17,1.00797
2004-10-24,1.40663
2004-10-31,1.36887
2004-11-07,1.14883
2004-11-14,0.93943
2004-11-21,3.02693
2004-11-28,0.868749
2004-12-05,1.78688
2004-12-12,1.54832
2004-12-19,1.58349
2004-12-26,1.85851
2005-01-02,1.83888
2005-01-09,2.09398
2005-01-16,3.03713
2005-01-23,2.96027
2005-01-30,2.98973
2005-02-06,3.51863
2005-02-13,3.61638
2005-02-20,4.65785
2005-02-27,3.45376
2005-03-06,2.4197
2005-03-13,1.64504
2005-03-20,1.61361
2005-03-27,1.11655
2005-04-03,0.739107
2005-04-10,0.665726
2005-04-17,0.425606
2005-04-24,0.422565
2005-05-01,0.574367
2005-05-08,1.00402
2005-05-15,0.646008
2005-05-22,0.949289
2005-05-29,1.41511
2005-06-05,0.902436
2005-06-12,0.142988
2005-06-19,0.306
2005-06-26,0.395106
2005-07-03,0.476645
2005-07-10,0.450975
2005-07-17,0.368113
2005-07-24,0.286799
2005-07-31,0.17918
2005-08-07,0.264396
2005-08-14,0.353515
2005-08-21,0.234334
2005-08-28,0.56972
2005-09-04,0.56947
2005-09-11,0.375187
2005-09-18,0.719575
2005-09-25,0.712668
2005-10-02,1.22838
2005-10-09,0.989542
2005-10-16,1.06076
2005-10-23,0.949562
2005-10-30,1.19521
2005-11-06,0.794013
2005-11-13,0.806907
2005-11-20,0.774803
2005-11-27,1.21331
2005-12-04,0.969897
2005-12-11,1.57161
2005-12-18,2.44196
2005-12-25,2.50441
2006-01-01,2.40915
2006-01-08,1.9761
2006-01-15,1.52117
2006-01-22,1.46682
2006-01-29,1.83032
2006-02-05,1.48979
2006-02-12,1.29383
2006-02-19,1.91435
2006-02-26,1.80536
2006-03-05,2.50726
2006-03-12,1.97489
2006-03-19,1.95414
2006-03-26,2.09137
2006-04-02,2.455
2006-04-09,1.50592
2006-04-16,3.2253
2006-04-23,2.48542
2006-04-30,2.19533
2006-05-07,1.16707
2006-05-14,1.23553
2006-05-21,0.863458
2006-05-28,1.13273
2006-06-04,1.1525
2006-06-11,1.02877
2006-06-18,1.03793
2006-06-25,0.606079
2006-07-02,0.809515
2006-07-09,0.683021
2006-07-16,0.950367
2006-07-23,0.623408
2006-07-30,0.52586
2006-08-06,0.840352
2006-08-13,0.78513
2006-08-20,0.825166
2006-08-27,0.819876
2006-09-03,1.04471
2006-09-10,0.866707
2006-09-17,1.09592
2006-09-24,1.50605
2006-10-01,1.17248
2006-10-08,0.990866
2006-10-15,0.814375
2006-10-22,0.888848
2006-10-29,1.00129
2006-11-05,1.15597
2006-11-12,0.686028
2006-11-19,1.32557
2006-11-26,1.45189
2006-12-03,1.66026
2006-12-10,1.58178
2006-12-17,1.93395
2006-12-24,2.23245
2007-01-07,1.3554
2007-01-14,2.79942
2007-01-21,3.28908
2007-01-28,3.16776
2007-02-04,3.3061
2007-02-11,4.95601
2007-02-18,7.0222
2007-02-25,3.73482
2007-03-04,4.14204
2007-03-11,2.08579
2007-03-18,2.76371
2007-03-25,2.93038
2007-04-01,5.7751
2007-04-08,0.574248
2007-04-15,0.518378
2007-04-22,0.671878
2007-04-29,0.839337
2007-05-06,0.495933
2007-05-13,0.988979
2007-05-20,0.772773
2007-05-27,1.20603
2007-06-03,1.17504
2007-06-10,0.617675
2007-06-17,0.529879
2007-06-24,0.750337
2007-07-01,0.40702
2007-07-08,0.782192
2007-07-15,0.595456
2007-07-22,0.538268
2007-07-29,0.700977
2007-08-05,0.554564
2007-08-12,0.602031
2007-08-19,0.647891
2007-08-26,0.584399
2007-09-02,0.559276
2007-09-09,0.703426
2007-09-16,0.660367
2007-09-23,0.95465
2007-09-30,0.960217
2007-10-07,0.318574
2007-10-14,0.885314
2007-10-21,1.2076
2007-10-28,1.43834
2007-11-04,1.69625
2007-11-11,2.19191
2007-11-18,2.33859
2007-11-25,2.178
2007-12-02,1.3627
2007-12-09,2.93393
2007-12-16,2.90953
2007-12-23,2.19739
2007-12-30,2.76082
2008-01-06,1.44285
2008-01-13,3.00751
2008-01-20,3.84687
2008-01-27,7.43329
2008-02-03,8.3698
2008-02-10,6.03678
2008-02-17,7.20168
2008-02-24,7.32025
2008-03-02,5.90402
2008-03-09,3.81663
2008-03-16,3.5022
2008-03-23,2.81469
2008-03-30,2.47765
2008-04-06,1.26383
2008-04-13,0.886087
2008-04-20,0.565805
2008-04-27,1.00004
2008-05-04,1.67568
2008-05-11,1.6968
2008-05-18,0.73253
2008-05-25,0.895704
2008-06-01,0.809374
2008-06-08,0.476436
2008-06-15,0.870867
2008-06-22,1.00221
2008-06-29,0.545652
2008-07-06,0.403195
2008-07-13,0.724308
2008-07-20,0.432846
2008-07-27,0.704817
2008-08-03,1.57639
2008-08-10,0.47378
2008-08-17,0.452481
2008-08-24,0.462536
2008-08-31,0.455546
2008-09-07,0.491533
2008-09-14,0.400332
2008-09-21,1.34238
2008-09-28,2.27872
2008-10-05,1.24201
2008-10-12,1.17039
2008-10-19,1.55287
2008-10-26,1.44267
2008-11-02,1.67029
2008-11-09,1.96893
2008-11-16,1.47984
2008-11-23,1.46037
2008-11-30,1.65977
2008-12-07,1.72994
2008-12-14,1.50883
2008-12-21,1.8347
2008-12-28,1.70683
2009-01-04,1.34955
2009-01-11,1.35989
2009-01-18,1.86782
2009-01-25,1.91401
2009-02-01,2.66386
2009-02-08,2.71336
2009-02-15,3.43197
2009-02-22,3.66564
2009-03-01,4.19392
2009-03-08,4.727
2009-03-15,4.06975
2009-03-22,3.33182
2009-03-29,2.81914
2009-04-05,2.34567
2009-04-12,1.74914
2009-04-19,1.79318
2009-04-26,3.04442
2009-05-03,3.80395
2009-05-10,2.50525
2009-05-17,3.18243
2009-05-24,2.50751
2009-05-31,2.70855
2009-06-07,1.97453
2009-06-14,1.86155
2009-06-21,1.98903
2009-06-28,1.66447
2009-07-05,1.22613
2009-07-12,0.723726
2009-07-19,1.14402
2009-07-26,0.766981
2009-08-02,0.928919
2009-08-09,1.06042
2009-08-16,0.604434
2009-08-23,3.40191
2009-08-30,4.53407
2009-09-06,4.1737
2009-09-13,3.56948
2009-09-20,4.7104
2009-09-27,6.86638
2009-10-04,7.20869
2009-10-11,9.22531
2009-10-18,8.57669
2009-10-25,7.16465
2009-11-01,5.12733
2009-11-08,3.97616
2009-11-15,2.91197
2009-11-22,2.38771
2009-11-29,1.6114
2009-12-06,1.30246
2009-12-13,1.46591
2009-12-20,1.56637
2009-12-27,1.99438
2010-01-03,1.12903
2010-01-10,1.21034
2010-01-17,1.1298
2010-01-24,1.7837
2010-01-31,1.62525
2010-02-07,1.39518
2010-02-14,1.7715
2010-02-21,1.2585
2010-02-28,1.30783
2010-03-07,1.19629
2010-03-14,1.1653
2010-03-21,0.877128
2010-03-28,0.684961
2010-04-04,0.784229
2010-04-11,0.667576
2010-04-18,0.402771
2010-04-25,0.664386
2010-05-02,0.499543
2010-05-09,0.517634
2010-05-16,0.39764
2010-05-23,0.441589
2010-05-30,0.632022
2010-06-06,0.38674
2010-06-13,0.354238
2010-06-20,0.565128
2010-06-27,0.35714
2010-07-04,0.363549
2010-07-11,0.421264
2010-07-18,0.483417
2010-07-25,0.517179
2010-08-01,0.450742
2010-08-08,0.218984
2010-08-15,0.282472
2010-08-22,0.340799
2010-08-29,0.398994
2010-09-05,0.909684
2010-09-12,0.419985
2010-09-19,0.416188
2010-09-26,0.432273
2010-10-03,0.530928
2010-10-10,0.970664
2010-10-17,0.822039
2010-10-24,0.934162
2010-10-31,0.900647
2010-11-07,1.02505
2010-11-14,1.18495
2010-11-21,1.70828
2010-11-28,0.973474
2010-12-05,1.05214
2010-12-12,0.981582
2010-12-19,1.25744
2010-12-26,2.35441
2011-01-02,1.44406
2011-01-09,1.48738
2011-01-16,1.47542
2011-01-23,2.07762
2011-01-30,2.63905
2011-02-06,2.47084
2011-02-13,3.91067
2011-02-20,3.4573
2011-02-27,3.33706
2011-03-06,3.20568
2011-03-13,3.07455
2011-03-20,2.79447
2011-03-27,1.65878
2011-04-03,1.18923
2011-04-10,1.22909
2011-04-17,1.30604
2011-04-24,0.900723
2011-05-01,0.891192
2011-05-08,0.779229
2011-05-15,0.824355
2011-05-22,0.516304
2011-05-29,0.705812
2011-06-05,0.586891
2011-06-12,0.67561
2011-06-19,0.625967
2011-06-26,0.417848
2011-07-03,0.331375
2011-07-10,0.282467
2011-07-17,0.223711
2011-07-24,0.265168
2011-07-31,0.202155
2011-08-07,0.256942
2011-08-14,0.220332
2011-08-21,0.2093
2011-08-28,0.345636
2011-09-04,0.421734
2011-09-11,0.491047
2011-09-18,0.631606
2011-09-25,0.394319
2011-10-02,0.546686
2011-10-09,0.699265
2011-10-16,0.58154
2011-10-23,0.653306
2011-10-30,0.823121
2011-11-06,0.662245
2011-11-13,0.902773
2011-11-20,1.07526
2011-11-27,0.829685
2011-12-04,0.587594
2011-12-11,1.00858
2011-12-18,1.15362
2011-12-25,1.25039
2012-01-01,1.09205
2012-01-08,0.73641
2012-01-15,1.14829
2012-01-22,1.0627
2012-01-29,1.23111
2012-02-05,1.18943
2012-02-12,1.52115
2012-02-19,1.40323
2012-02-26,1.48527
2012-03-04,1.57872
2012-03-11,1.87248
2012-03-18,2.18932
2012-03-25,1.76887
2012-04-01,1.58722
2012-04-08,1.9451
2012-04-15,1.58187
2012-04-22,1.42215
2012-04-29,1.44907
2012-05-06,1.12645
2012-05-13,0.940368
2012-05-20,0.680635
2012-05-27,0.73433
2012-06-03,0.566978
2012-06-10,0.520709
2012-06-17,0.528817
2012-06-24,0.461551
2012-07-01,0.393519
2012-07-08,0.315576
2012-07-15,0.372762
2012-07-22,0.353298
2012-07-29,0.265581
2012-08-05,0.394694
2012-08-12,0.294434
2012-08-19,0.331996
2012-08-26,0.331268
2012-09-02,0.504891
2012-09-09,0.438313
2012-09-16,0.614009
2012-09-23,0.646552
2012-09-30,0.572692
2012-10-07,0.674099
2012-10-14,0.742877
2012-10-21,0.684782
2012-10-28,0.895694
2012-11-04,0.855878
2012-11-11,1.09191
2012-11-18,1.16039
2012-11-25,0.964797
2012-12-02,1.14642
2012-12-09,1.55655
2012-12-16,1.53785
2012-12-23,3.39459
2013-01-06,2.7755
2013-01-13,2.56788
2013-01-20,3.00818
2013-01-27,3.69316
2013-02-03,2.78231
2013-02-10,2.439
2013-02-17,2.09196
2013-02-24,1.8586
2013-03-03,1.41838
2013-03-10,1.02992
2013-03-17,1.07185
2013-03-24,0.654524
2013-03-31,0.738623
2013-04-07,0.721545
2013-04-14,0.425599
2013-04-21,0.404495
2013-04-28,0.374257
2013-05-05,0.43933
2013-05-12,0.209236
2013-05-19,0.316906
2013-05-26,0.301519
2013-06-02,0.265127
2013-06-09,0.344682
2013-06-16,0.349294
2013-06-23,0.284769
2013-06-30,0.188386
2013-07-07,0.152616
2013-07-14,0.247997
2013-07-21,0.223801
2013-07-28,0.237772
2013-08-04,0.196758
2013-08-11,0.212315
2013-08-18,0.123412
2013-08-25,0.127551
2013-09-01,0.117555
2013-09-08,0.13834
2013-09-15,0.204708
2013-09-22,0.299062
2013-09-29,0.34105
2013-10-06,0.429608
2013-10-13,0.405647
2013-10-20,0.511438
2013-10-27,0.513327
2013-11-03,0.535649
2013-11-10,0.379759
2013-11-17,0.503713
2013-11-24,0.469309
2013-12-01,0.680224
2013-12-08,0.653257
2013-12-15,0.860692
2013-12-22,1.50751
2013-12-29,3.58097
2014-01-05,3.99164
2014-01-12,3.36928
2014-01-19,2.75802
2014-01-26,2.40345
2014-02-02,1.7524
2014-02-09,1.59128
2014-02-16,1.23503
2014-02-23,1.29149
2014-03-02,0.663587
2014-03-09,0.828104
2014-03-16,0.601935
2014-03-23,0.814837
2014-03-30,0.669393
2014-04-06,0.752904
2014-04-13,0.633137
2014-04-20,0.764785
2014-04-27,0.764892
2014-05-04,0.515472
2014-05-11,0.753909
2014-05-18,0.643924
2014-05-25,0.578593
2014-06-01,0.364697
2014-06-08,0.355279
2014-06-15,0.358122
2014-06-22,0.366764
2014-06-29,0.269915
2014-07-06,0.281227
2014-07-13,0.335847
2014-07-20,0.256796
2014-07-27,0.144182
2014-08-03,0.393134
2014-08-10,0.218287
2014-08-17,0.17977
2014-08-24,0.197823
2014-08-31,0.154741
2014-09-07,0.192155
2014-09-14,0.245647
2014-09-21,0.616897
2014-09-28,0.382256
2014-10-05,0.46365
2014-10-12,1.06759
2014-10-19,0.777402
2014-10-26,0.729107
2014-11-02,0.841509
2014-11-09,0.888481
2014-11-16,0.922181
2014-11-23,1.00522
2014-11-30,1.05653
2014-12-07,1.31247
2014-12-14,1.47179
2014-12-21,2.04804
2014-12-28,2.60812
2015-01-04,3.10944
2015-01-11,3.64237
2015-01-18,3.40026
2015-01-25,2.76483
2015-02-01,2.16804
2015-02-08,1.80664
2015-02-15,1.18081
2015-02-22,1.07433
2015-03-01,1.10581
2015-03-08,1.15354
2015-03-15,1.19703
2015-03-22,0.884297
2015-03-29,0.977884
2015-04-05,0.657071
2015-04-12,0.838291
2015-04-19,0.914171
2015-04-26,0.825758
2015-05-03,0.528082
2015-05-10,0.700294
2015-05-17,0.610391
2015-05-24,0.567533
2015-05-31,0.554538
2015-06-07,0.466817
2015-06-14,0.373802
2015-06-21,0.44034
2015-06-28,0.400814
2015-07-05,0.525571
2015-07-12,0.404925
2015-07-19,0.119489
2015-07-26,0.274353
2015-08-02,0.277682
2015-08-09,0.176249
2015-08-16,0.233461
2015-08-23,0.129447
2015-08-30,0.409017
2015-09-06,0.545922
2015-09-13,0.500789
2015-09-20,0.507331
2015-09-27,0.629231
2015-10-04,0.497072
2015-10-11,0.756054
2015-10-18,0.550018
2015-10-25,0.853014
2015-11-01,0.526763
2015-11-08,0.891904
2015-11-15,0.699363
2015-11-22,0.82039
2015-11-29,0.812498
2015-12-06,0.594886
2015-12-13,0.658719
2015-12-20,0.66188
2015-12-27,0.791975
2016-01-03,0.888661
2016-01-10,1.08777
2016-01-17,1.3789
2016-01-24,1.41403
2016-01-31,1.65259
2016-02-07,1.73793
2016-02-14,2.44289
2016-02-21,2.13499
2016-02-28,1.98941
2016-03-06,2.21239
2016-03-13,2.17566
2016-03-20,1.707
2016-03-27,1.77751
2016-04-03,1.71131
2016-04-10,0.994849
2016-04-17,0.812725
2016-04-24,0.751127
2016-05-01,0.940669
2016-05-08,0.529396
2016-05-15,0.530742
2016-05-22,0.201718
2016-05-29,0.187745
2016-06-05,0.274262
2016-06-12,0.334307
2016-06-19,0.218156
2016-06-26,0.10407
2016-07-03,0.177107
2016-07-10,0.235844
2016-07-17,0.151754
2016-07-24,0.239537
2016-07-31,0.159146
2016-08-07,0.195011
2016-08-14,0.117011
2016-08-21,0.183599
2016-08-28,0.269324
2016-09-04,0.322706
2016-09-11,0.317609
2016-09-18,0.231198
2016-09-25,0.271021
2016-10-02,0.462823
2016-10-09,0.480723
2016-10-16,0.507145
2016-10-23,0.555964
2016-10-30,0.589773
2016-11-06,0.764784
2016-11-13,0.678181
2016-11-20,0.825517
2016-11-27,0.799749
2016-12-04,0.719056
2016-12-11,1.56999
2016-12-18,2.20108
2016-12-25,3.83341
2017-01-01,3.13245
2017-01-08,2.18569
2017-01-15,3.4338
2017-01-22,2.62424
2017-01-29,2.30394
2017-02-05,2.05564
2017-02-12,1.81174
2017-02-19,1.54294
2017-02-26,1.49038
2017-03-05,0.968497
2017-03-12,1.29857
2017-03-19,0.936771
2017-03-26,0.943473
2017-04-02,0.806397
2017-04-09,0.685597
2017-04-16,0.608783
2017-04-23,0.485113
2017-04-30,0.698604
2017-05-07,0.552315
2017-05-14,0.628964
2017-05-21,0.291204
2017-05-28,0.370058
2017-06-04,0.246305
2017-06-11,0.296349
2017-06-18,0.420902
2017-06-25,0.269874
2017-07-02,0.142951
2017-07-09,0.138835
2017-07-16,0.143399
2017-07-23,0.109022
2017-07-30,0.364459
2017-08-06,0.240377
2017-08-13,0.126923
2017-08-20,0.241729
2017-08-27,0.293072
2017-09-03,0.222412
2017-09-10,0.450716
2017-09-17,0.451331
2017-09-24,0.378646
2017-10-01,0.520871
2017-10-08,0.63234
2017-10-15,0.799399
2017-10-22,0.706956
2017-10-29,0.956682
2017-11-05,1.00098
2017-11-12,0.929811
2017-11-19,1.25088
2017-11-26,1.20543
2017-12-03,1.11517
2017-12-10,1.30968
2017-12-17,2.15611
2017-12-24,4.34775
2018-01-07,4.78676
2018-01-14,4.15034
2018-01-21,3.86796
2018-01-28,3.99004
2018-02-04,3.68608
2018-02-11,2.95199
2018-02-18,2.70056
2018-02-25,2.7734
2018-03-04,2.38842
2018-03-11,1.95807
2018-03-18,2.47377
2018-03-25,2.21496
2018-04-01,1.87625
2018-04-08,1.68045
2018-04-15,1.15663
2018-04-22,1.06773
2018-04-29,0.750455
2018-05-06,0.752148
2018-05-13,0.70532
2018-05-20,0.611919
2018-05-27,0.538392
2018-06-03,0.412262
2018-06-10,0.44774
2018-06-17,0.452247
2018-06-24,0.47953
2018-07-01,0.549856
2018-07-08,0.458911
2018-07-15,0.345018
2018-07-22,0.323305
2018-07-29,0.367041
2018-08-05,0.237159
2018-08-12,0.33245
2018-08-19,0.293927
2018-08-26,0.237899
2018-09-02,0.392777
2018-09-09,0.470784
2018-09-16,0.46169
2018-09-23,0.55536
2018-09-30,0.510904
2018-10-07,0.578762
2018-10-14,0.662063
2018-10-21,0.55549
2018-10-28,0.601457
2018-11-04,0.653545
2018-11-11,0.729821
2018-11-18,0.895721
2018-11-25,1.01564
2018-12-02,0.911587
2018-12-09,0.915972
2018-12-16,1.0552
2018-12-23,1.19609
2018-12-30,1.64264
2019-01-06,1.68617
2019-01-13,1.5756
2019-01-20,1.77233
2019-01-27,2.18975
2019-02-03,2.54886
2019-02-10,3.03255
2019-02-17,3.49716
2019-02-24,3.15417
2019-03-03,3.00456
2019-03-10,3.52803
2019-03-17,4.31716
2019-03-24,3.75357
2019-03-31,2.41805
2019-04-07,1.61843
2019-04-14,1.04057
2019-04-21,0.993068
2019-04-28,0.879525
2019-05-05,0.892764
2019-05-12,0.807694
2019-05-19,0.652629
2019-05-26,0.633381
2019-06-02,0.825151
2019-06-09,0.57288
2019-06-16,0.439016
2019-06-23,0.418499
2019-06-30,0.336081
2019-07-07,0.534581
2019-07-14,0.399316
2019-07-21,0.312323
2019-07-28,0.372493
2019-08-04,0.29988
2019-08-11,0.289678
2019-08-18,0.226204
2019-08-25,0.382112
2019-09-01,0.307925
2019-09-08,0.365761
2019-09-15,0.433748
2019-09-22,0.325311
2019-09-29,0.610315
2019-10-06,0.965331
2019-10-13,1.14082
2019-10-20,1.1863
2019-10-27,1.08054
2019-11-03,1.22242
2019-11-10,1.32442
2019-11-17,1.44765
2019-11-24,2.22542
2019-12-01,2.76215
2019-12-08,3.34417
2019-12-15,4.48523
2019-12-22,5.75694
2019-12-29,7.20584
