"firstday","weighted_ILIpercent"
2000-03-05,0.764018
2000-03-12,0.609044
2000-03-19,0.517812
2000-03-26,0.508464
2000-04-02,0.367199
2000-04-09,0.273821
2000-04-16,0.344341
2000-04-23,0.39873
2000-04-30,0.250336
2000-05-07,0.252558
2000-05-14,0.214664
2000-05-21,0
2000-05-28,0
2000-06-04,0
2000-06-11,0
2000-06-18,0
2000-06-25,0
2000-07-02,0
2000-07-09,0
2000-07-16,0
2000-07-23,0
2000-07-30,0
2000-08-06,0
2000-08-13,0
2000-08-20,0
2000-08-27,0
2000-09-03,0
2000-09-10,0
2000-09-17,0
2000-09-24,0
2000-10-01,0.723263
2000-10-08,0.702311
2000-10-15,0.810252
2000-10-22,0.69439
2000-10-29,0.705834
2000-11-05,0.833756
2000-11-12,0.71501
2000-11-19,0.851478
2000-11-26,0.851455
2000-12-03,0.861037
2000-12-10,1.11598
2000-12-17,1.27204
2000-12-24,1.7833
2001-01-07,1.665
2001-01-14,1.89456
2001-01-21,2.36097
2001-01-28,3.01983
2001-02-04,3.36093
2001-02-11,2.87964
2001-02-18,2.27064
2001-02-25,2.1024
2001-03-04,1.84593
2001-03-11,1.50662
2001-03-18,1.01767
2001-03-25,0.901337
2001-04-01,0.652711
2001-04-08,0.660277
2001-04-15,0.41806
2001-04-22,0.462566
2001-04-29,0.223285
2001-05-06,0.230484
2001-05-13,0.181107
2001-05-20,0.12699
2001-05-27,0
2001-06-03,0
2001-06-10,0
2001-06-17,0
2001-06-24,0
2001-07-01,0
2001-07-08,0
2001-07-15,0
2001-07-22,0
2001-07-29,0
2001-08-05,0
2001-08-12,0
2001-08-19,0
2001-08-26,0
2001-09-02,0
2001-09-09,0
2001-09-16,0
2001-09-23,0
2001-09-30,0
2001-10-07,0.932785
2001-10-14,2.05194
2001-10-21,1.15362
2001-10-28,2.04138
2001-11-04,1.56302
2001-11-11,1.80209
2001-11-18,1.25909
2001-11-25,1.45343
2001-12-02,1.63052
2001-12-09,1.3694
2001-12-16,1.32564
2001-12-23,1.67174
2001-12-30,2.27725
2002-01-06,2.30058
2002-01-13,1.51593
2002-01-20,1.59561
2002-01-27,2.03711
2002-02-03,2.1073
2002-02-10,2.65316
2002-02-17,3.34884
2002-02-24,3.5658
2002-03-03,3.48359
2002-03-10,2.57896
2002-03-17,1.9792
2002-03-24,1.86311
2002-03-31,1.75181
2002-04-07,1.47829
2002-04-14,0.917703
2002-04-21,0.816579
2002-04-28,0.747375
2002-05-05,0.482101
2002-05-12,0.549172
2002-05-19,0.46782
2002-05-26,0
2002-06-02,0
2002-06-09,0
2002-06-16,0
2002-06-23,0
2002-06-30,0
2002-07-07,0
2002-07-14,0
2002-07-21,0
2002-07-28,0
2002-08-04,0
2002-08-11,0
2002-08-18,0
2002-08-25,0
2002-09-01,0
2002-09-08,0
2002-09-15,0
2002-09-22,0
2002-09-29,0
2002-10-06,1.97716
2002-10-13,2.20973
2002-10-20,2.25005
2002-10-27,1.9525
2002-11-03,1.96181
2002-11-10,1.84367
2002-11-17,1.91773
2002-11-24,1.83287
2002-12-01,2.00417
2002-12-08,1.8988
2002-12-15,2.01068
2002-12-22,1.94513
2002-12-29,2.78992
2003-01-05,2.74745
2003-01-12,1.96998
2003-01-19,2.05459
2003-01-26,3.14543
2003-02-02,3.39177
2003-02-09,3.53829
2003-02-16,3.28727
2003-02-23,3.48202
2003-03-02,2.75519
2003-03-09,2.18818
2003-03-16,1.68422
2003-03-23,1.36867
2003-03-30,0.87724
2003-04-06,0.773904
2003-04-13,0.633577
2003-04-20,0.489592
2003-04-27,0.467051
2003-05-04,0.35675
2003-05-11,0.358038
2003-05-18,0.459533
2003-05-25,0.296985
2003-06-01,0.319755
2003-06-08,0.320656
2003-06-15,0.248534
2003-06-22,0.130902
2003-06-29,0.218194
2003-07-06,0.239393
2003-07-13,0.227056
2003-07-20,0.202459
2003-07-27,0.290327
2003-08-03,0.326378
2003-08-10,0.463089
2003-08-17,0.199811
2003-08-24,0.212267
2003-08-31,0.259343
2003-09-07,0.233277
2003-09-14,0.153541
2003-09-21,0.209454
2003-09-28,0.287248
2003-10-05,0.805571
2003-10-12,0.951779
2003-10-19,1.03856
2003-10-26,1.05109
2003-11-02,1.03943
2003-11-09,1.18561
2003-11-16,1.70875
2003-11-23,2.39966
2003-11-30,3.3634
2003-12-07,4.75101
2003-12-14,8.08624
2003-12-21,9.48061
2003-12-28,9.84777
2004-01-04,2.98286
2004-01-11,2.05001
2004-01-18,1.91208
2004-01-25,1.5656
2004-02-01,1.47046
2004-02-08,1.3532
2004-02-15,1.04478
2004-02-22,1.06107
2004-02-29,0.872608
2004-03-07,0.892152
2004-03-14,0.824277
2004-03-21,0.823004
2004-03-28,0.536556
2004-04-04,0.597029
2004-04-11,0.572539
2004-04-18,0.579108
2004-04-25,0.505671
2004-05-02,0.529579
2004-05-09,0.510717
2004-05-16,0.563981
2004-05-23,0.556892
2004-05-30,0.596609
2004-06-06,0.762225
2004-06-13,0.564739
2004-06-20,0.477747
2004-06-27,0.462448
2004-07-04,0.483833
2004-07-11,0.45357
2004-07-18,0.433275
2004-07-25,0.472398
2004-08-01,0.177492
2004-08-08,0.475732
2004-08-15,0.484001
2004-08-22,0.679125
2004-08-29,0.514562
2004-09-05,0.561086
2004-09-12,0.579312
2004-09-19,0.585122
2004-09-26,0.556881
2004-10-03,0.819211
2004-10-10,1.01796
2004-10-17,0.996033
2004-10-24,1.03063
2004-10-31,1.11131
2004-11-07,1.16083
2004-11-14,1.21989
2004-11-21,1.46288
2004-11-28,1.23246
2004-12-05,1.18572
2004-12-12,1.28483
2004-12-19,1.58559
2004-12-26,2.11493
2005-01-02,2.06526
2005-01-09,2.24314
2005-01-16,2.70875
2005-01-23,3.38852
2005-01-30,4.69985
2005-02-06,5.59685
2005-02-13,6.0953
2005-02-20,5.1717
2005-02-27,4.2934
2005-03-06,3.71174
2005-03-13,3.03463
2005-03-20,2.51306
2005-03-27,2.08348
2005-04-03,1.35728
2005-04-10,1.2206
2005-04-17,1.13828
2005-04-24,0.828352
2005-05-01,0.752673
2005-05-08,0.732555
2005-05-15,0.662591
2005-05-22,0.731882
2005-05-29,0.904002
2005-06-05,0.587867
2005-06-12,0.638714
2005-06-19,0.642342
2005-06-26,0.619755
2005-07-03,0.769376
2005-07-10,0.592073
2005-07-17,0.68887
2005-07-24,0.587369
2005-07-31,0.618755
2005-08-07,0.608839
2005-08-14,0.571434
2005-08-21,0.60721
2005-08-28,0.577878
2005-09-04,0.538223
2005-09-11,0.557414
2005-09-18,0.64066
2005-09-25,0.64811
2005-10-02,0.979262
2005-10-09,1.17839
2005-10-16,1.3147
2005-10-23,1.33836
2005-10-30,1.43755
2005-11-06,1.34878
2005-11-13,1.44347
2005-11-20,1.72335
2005-11-27,1.60129
2005-12-04,1.35315
2005-12-11,1.48577
2005-12-18,1.89128
2005-12-25,2.38892
2006-01-01,2.13342
2006-01-08,1.869
2006-01-15,1.86861
2006-01-22,2.06379
2006-01-29,2.12838
2006-02-05,2.42256
2006-02-12,2.72994
2006-02-19,3.06057
2006-02-26,3.27527
2006-03-05,3.44252
2006-03-12,3.07866
2006-03-19,2.59888
2006-03-26,2.73214
2006-04-02,1.7794
2006-04-09,1.2596
2006-04-16,1.00907
2006-04-23,0.912241
2006-04-30,0.870772
2006-05-07,0.796405
2006-05-14,0.75964
2006-05-21,0.693704
2006-05-28,0.617758
2006-06-04,0.582768
2006-06-11,0.586273
2006-06-18,0.576081
2006-06-25,0.559139
2006-07-02,0.554649
2006-07-09,0.530915
2006-07-16,0.52203
2006-07-23,0.437213
2006-07-30,0.512717
2006-08-06,0.469947
2006-08-13,0.557644
2006-08-20,0.501459
2006-08-27,0.552813
2006-09-03,0.678718
2006-09-10,0.679169
2006-09-17,0.733594
2006-09-24,0.558629
2006-10-01,1.05294
2006-10-08,1.12725
2006-10-15,1.19444
2006-10-22,1.22763
2006-10-29,1.17773
2006-11-05,1.29569
2006-11-12,1.37962
2006-11-19,1.43958
2006-11-26,1.4741
2006-12-03,1.59245
2006-12-10,1.73687
2006-12-17,2.17548
2006-12-24,2.66925
2007-01-07,2.39871
2007-01-14,1.97275
2007-01-21,2.15523
2007-01-28,2.42197
2007-02-04,3.21376
2007-02-11,3.22326
2007-02-18,3.35463
2007-02-25,3.19893
2007-03-04,2.91564
2007-03-11,2.68713
2007-03-18,2.76833
2007-03-25,2.68279
2007-04-01,1.74293
2007-04-08,1.3489
2007-04-15,1.26974
2007-04-22,1.11921
2007-04-29,1.06038
2007-05-06,0.905078
2007-05-13,0.826919
2007-05-20,0.83076
2007-05-27,0.805393
2007-06-03,0.853646
2007-06-10,0.63254
2007-06-17,0.496954
2007-06-24,0.570812
2007-07-01,0.715134
2007-07-08,0.479501
2007-07-15,0.436661
2007-07-22,0.479371
2007-07-29,0.438966
2007-08-05,0.322982
2007-08-12,0.504487
2007-08-19,0.461841
2007-08-26,0.456873
2007-09-02,0.538357
2007-09-09,0.797994
2007-09-16,0.736036
2007-09-23,0.904516
2007-09-30,0.868047
2007-10-07,0.853527
2007-10-14,1.06192
2007-10-21,0.992094
2007-10-28,1.16033
2007-11-04,1.18563
2007-11-11,1.20668
2007-11-18,1.39073
2007-11-25,1.41559
2007-12-02,1.24002
2007-12-09,1.26467
2007-12-16,1.29717
2007-12-23,1.66582
2007-12-30,1.98366
2008-01-06,2.07723
2008-01-13,1.84041
2008-01-20,2.56758
2008-01-27,3.73075
2008-02-03,4.68712
2008-02-10,5.34771
2008-02-17,5.51726
2008-02-24,5.37579
2008-03-02,4.79521
2008-03-09,4.22163
2008-03-16,3.60562
2008-03-23,3.08465
2008-03-30,2.22453
2008-04-06,1.64185
2008-04-13,1.26241
2008-04-20,1.13792
2008-04-27,0.91332
2008-05-04,0.808578
2008-05-11,0.661598
2008-05-18,0.63514
2008-05-25,0.711187
2008-06-01,1.08517
2008-06-08,0.688487
2008-06-15,0.503618
2008-06-22,0.610861
2008-06-29,0.53902
2008-07-06,0.444662
2008-07-13,0.370016
2008-07-20,0.596122
2008-07-27,0.447741
2008-08-03,0.52396
2008-08-10,0.55268
2008-08-17,0.510381
2008-08-24,0.502759
2008-08-31,0.545611
2008-09-07,0.513413
2008-09-14,0.5512
2008-09-21,0.567865
2008-09-28,0.642551
2008-10-05,0.645469
2008-10-12,0.630293
2008-10-19,0.603091
2008-10-26,0.686608
2008-11-02,0.639526
2008-11-09,0.745354
2008-11-16,0.830782
2008-11-23,0.805055
2008-11-30,0.977129
2008-12-07,0.967689
2008-12-14,0.970485
2008-12-21,1.09002
2008-12-28,1.29399
2009-01-04,0.985656
2009-01-11,1.0146
2009-01-18,1.27018
2009-01-25,1.65404
2009-02-01,2.00195
2009-02-08,2.25445
2009-02-15,2.50015
2009-02-22,2.3268
2009-03-01,2.5886
2009-03-08,2.19691
2009-03-15,1.80175
2009-03-22,1.4959
2009-03-29,1.26834
2009-04-05,1.11571
2009-04-12,0.900716
2009-04-19,0.899895
2009-04-26,1.72921
2009-05-03,1.59683
2009-05-10,1.31729
2009-05-17,1.374
2009-05-24,1.29809
2009-05-31,1.24067
2009-06-07,1.27441
2009-06-14,1.25085
2009-06-21,0.933135
2009-06-28,0.749516
2009-07-05,0.712151
2009-07-12,0.674696
2009-07-19,0.65522
2009-07-26,0.638032
2009-08-02,0.68269
2009-08-09,0.693279
2009-08-16,0.625927
2009-08-23,0.825208
2009-08-30,1.80433
2009-09-06,2.39904
2009-09-13,2.36773
2009-09-20,2.27011
2009-09-27,2.44232
2009-10-04,4.04076
2009-10-11,5.93344
2009-10-18,9.06808
2009-10-25,8.83227
2009-11-01,7.53863
2009-11-08,5.35622
2009-11-15,3.63265
2009-11-22,2.66576
2009-11-29,1.86559
2009-12-06,1.84813
2009-12-13,1.47727
2009-12-20,1.84525
2009-12-27,1.91161
2010-01-03,1.33327
2010-01-10,1.1942
2010-01-17,1.24082
2010-01-24,1.21244
2010-01-31,1.34788
2010-02-07,1.42853
2010-02-14,1.29888
2010-02-21,1.11028
2010-02-28,1.04203
2010-03-07,0.901401
2010-03-14,0.902606
2010-03-21,0.827048
2010-03-28,0.763555
2010-04-04,0.674451
2010-04-11,0.650239
2010-04-18,0.569093
2010-04-25,0.592188
2010-05-02,0.588034
2010-05-09,0.565158
2010-05-16,0.657666
2010-05-23,0.597874
2010-05-30,0.694852
2010-06-06,0.625239
2010-06-13,0.685235
2010-06-20,0.635145
2010-06-27,0.526275
2010-07-04,0.64949
2010-07-11,0.584884
2010-07-18,0.515754
2010-07-25,0.47521
2010-08-01,0.469681
2010-08-08,0.584902
2010-08-15,0.613539
2010-08-22,0.541997
2010-08-29,0.550614
2010-09-05,0.658989
2010-09-12,0.733306
2010-09-19,0.710295
2010-09-26,0.613513
2010-10-03,0.673682
2010-10-10,0.754806
2010-10-17,0.863591
2010-10-24,0.861809
2010-10-31,1.02943
2010-11-07,0.948068
2010-11-14,0.948368
2010-11-21,1.03662
2010-11-28,0.926949
2010-12-05,0.964041
2010-12-12,1.06663
2010-12-19,1.38365
2010-12-26,1.69891
2011-01-02,1.52658
2011-01-09,1.73968
2011-01-16,2.44083
2011-01-23,3.33709
2011-01-30,3.78044
2011-02-06,3.3294
2011-02-13,3.31857
2011-02-20,3.13872
2011-02-27,2.85753
2011-03-06,2.51636
2011-03-13,2.40202
2011-03-20,1.61533
2011-03-27,1.52675
2011-04-03,1.2669
2011-04-10,0.902013
2011-04-17,0.853615
2011-04-24,0.774965
2011-05-01,0.751988
2011-05-08,0.764519
2011-05-15,0.767403
2011-05-22,0.636552
2011-05-29,0.821782
2011-06-05,0.584781
2011-06-12,0.50683
2011-06-19,0.539359
2011-06-26,0.636735
2011-07-03,0.739607
2011-07-10,0.401721
2011-07-17,0.482063
2011-07-24,0.440356
2011-07-31,0.580668
2011-08-07,0.460299
2011-08-14,0.518811
2011-08-21,0.55474
2011-08-28,0.623698
2011-09-04,0.658056
2011-09-11,0.659795
2011-09-18,0.838953
2011-09-25,0.895283
2011-10-02,0.941375
2011-10-09,0.943071
2011-10-16,1.05026
2011-10-23,0.998187
2011-10-30,1.0916
2011-11-06,1.11771
2011-11-13,1.02063
2011-11-20,1.24569
2011-11-27,1.05945
2011-12-04,1.0058
2011-12-11,1.14913
2011-12-18,1.24805
2011-12-25,1.54444
2012-01-01,1.24644
2012-01-08,1.15541
2012-01-15,1.17979
2012-01-22,1.2699
2012-01-29,1.45574
2012-02-05,1.39672
2012-02-12,1.55473
2012-02-19,1.77323
2012-02-26,1.81172
2012-03-04,2.04753
2012-03-11,2.39583
2012-03-18,1.88008
2012-03-25,1.34651
2012-04-01,1.44358
2012-04-08,1.15046
2012-04-15,1.0351
2012-04-22,0.935815
2012-04-29,1.04643
2012-05-06,0.959535
2012-05-13,0.815303
2012-05-20,0.664607
2012-05-27,0.756688
2012-06-03,0.64147
2012-06-10,0.528765
2012-06-17,0.570694
2012-06-24,0.545464
2012-07-01,0.708251
2012-07-08,0.611442
2012-07-15,0.498103
2012-07-22,0.607256
2012-07-29,0.716939
2012-08-05,0.61208
2012-08-12,0.490029
2012-08-19,0.619186
2012-08-26,0.651238
2012-09-02,0.745864
2012-09-09,0.763046
2012-09-16,0.831471
2012-09-23,0.795032
2012-09-30,1.0259
2012-10-07,0.970531
2012-10-14,1.00308
2012-10-21,0.951917
2012-10-28,1.0639
2012-11-04,1.14892
2012-11-11,1.21418
2012-11-18,1.56902
2012-11-25,1.54942
2012-12-02,2.13984
2012-12-09,2.96882
2012-12-16,4.16172
2012-12-23,5.71232
2013-01-06,4.48158
2013-01-13,3.82974
2013-01-20,3.70465
2013-01-27,3.31545
2013-02-03,2.97914
2013-02-10,2.68669
2013-02-17,2.43442
2013-02-24,2.29596
2013-03-03,2.14368
2013-03-10,1.9789
2013-03-17,2.14009
2013-03-24,1.77107
2013-03-31,1.5748
2013-04-07,1.39945
2013-04-14,1.22036
2013-04-21,1.13168
2013-04-28,0.971924
2013-05-05,0.843975
2013-05-12,0.857398
2013-05-19,0.852781
2013-05-26,0.816745
2013-06-02,0.994613
2013-06-09,0.878761
2013-06-16,0.860912
2013-06-23,0.793133
2013-06-30,0.771008
2013-07-07,0.92703
2013-07-14,0.717799
2013-07-21,0.666799
2013-07-28,0.624777
2013-08-04,0.669585
2013-08-11,0.538487
2013-08-18,0.722201
2013-08-25,0.64833
2013-09-01,0.731347
2013-09-08,0.730498
2013-09-15,0.819736
2013-09-22,0.886773
2013-09-29,0.887615
2013-10-06,0.885838
2013-10-13,1.03914
2013-10-20,0.987201
2013-10-27,1.11493
2013-11-03,1.17731
2013-11-10,1.2143
2013-11-17,1.16591
2013-11-24,1.20015
2013-12-01,1.68542
2013-12-08,1.56576
2013-12-15,1.72177
2013-12-22,2.14509
2013-12-29,3.59674
2014-01-05,3.3706
2014-01-12,2.79666
2014-01-19,2.51919
2014-01-26,2.64636
2014-02-02,2.22933
2014-02-09,2.03344
2014-02-16,1.91478
2014-02-23,1.98346
2014-03-02,1.81723
2014-03-09,1.75243
2014-03-16,1.64571
2014-03-23,1.61678
2014-03-30,1.50233
2014-04-06,1.45804
2014-04-13,1.33854
2014-04-20,1.22855
2014-04-27,1.21509
2014-05-04,1.21623
2014-05-11,1.2569
2014-05-18,1.177
2014-05-25,1.2187
2014-06-01,0.754199
2014-06-08,0.852767
2014-06-15,0.813025
2014-06-22,0.761923
2014-06-29,0.761998
2014-07-06,0.697358
2014-07-13,0.528833
2014-07-20,0.487223
2014-07-27,0.477651
2014-08-03,0.547902
2014-08-10,0.60005
2014-08-17,0.585832
2014-08-24,0.543032
2014-08-31,0.550582
2014-09-07,0.704256
2014-09-14,0.870702
2014-09-21,0.968542
2014-09-28,0.781532
2014-10-05,0.744546
2014-10-12,0.810322
2014-10-19,0.881259
2014-10-26,1.01134
2014-11-02,1.06422
2014-11-09,1.18259
2014-11-16,1.23456
2014-11-23,1.46924
2014-11-30,1.85963
2014-12-07,2.40791
2014-12-14,3.87368
2014-12-21,4.89175
2014-12-28,6.61818
2015-01-04,3.18768
2015-01-11,2.61885
2015-01-18,2.25666
2015-01-25,1.91831
2015-02-01,1.90558
2015-02-08,1.87613
2015-02-15,1.82722
2015-02-22,1.6269
2015-03-01,1.76895
2015-03-08,1.84069
2015-03-15,1.89009
2015-03-22,2.01196
2015-03-29,1.80398
2015-04-05,1.66844
2015-04-12,1.42249
2015-04-19,1.21027
2015-04-26,1.22808
2015-05-03,1.04621
2015-05-10,1.00154
2015-05-17,0.842797
2015-05-24,0.716242
2015-05-31,0.682971
2015-06-07,0.642671
2015-06-14,0.548483
2015-06-21,0.632007
2015-06-28,0.560284
2015-07-05,0.589775
2015-07-12,0.50997
2015-07-19,0.503062
2015-07-26,0.581513
2015-08-02,0.585031
2015-08-09,0.597183
2015-08-16,0.581626
2015-08-23,0.653146
2015-08-30,0.595369
2015-09-06,0.628781
2015-09-13,0.698491
2015-09-20,0.795037
2015-09-27,0.879066
2015-10-04,1.04259
2015-10-11,1.16893
2015-10-18,1.06713
2015-10-25,1.115
2015-11-01,1.21929
2015-11-08,1.30849
2015-11-15,1.24532
2015-11-22,1.43337
2015-11-29,1.14488
2015-12-06,1.38051
2015-12-13,1.44161
2015-12-20,1.8278
2015-12-27,1.73677
2016-01-03,1.40441
2016-01-10,1.36099
2016-01-17,1.43821
2016-01-24,1.45151
2016-01-31,1.57564
2016-02-07,1.82622
2016-02-14,2.38921
2016-02-21,2.69171
2016-02-28,2.9944
2016-03-06,3.41225
2016-03-13,2.60673
2016-03-20,2.31501
2016-03-27,2.00175
2016-04-03,1.59107
2016-04-10,1.45157
2016-04-17,1.46162
2016-04-24,1.34292
2016-05-01,1.03214
2016-05-08,1.11499
2016-05-15,1.04588
2016-05-22,0.803267
2016-05-29,0.912362
2016-06-05,0.838666
2016-06-12,0.702271
2016-06-19,0.57142
2016-06-26,0.561355
2016-07-03,0.528919
2016-07-10,0.530323
2016-07-17,0.524615
2016-07-24,0.571754
2016-07-31,0.559739
2016-08-07,0.499993
2016-08-14,0.534359
2016-08-21,0.69594
2016-08-28,0.638424
2016-09-04,0.695816
2016-09-11,0.794893
2016-09-18,0.854437
2016-09-25,0.983237
2016-10-02,1.00259
2016-10-09,0.977935
2016-10-16,1.0411
2016-10-23,1.10603
2016-10-30,1.26644
2016-11-06,1.2373
2016-11-13,1.21417
2016-11-20,1.26992
2016-11-27,1.24656
2016-12-04,1.48693
2016-12-11,1.55394
2016-12-18,1.84416
2016-12-25,2.36953
2017-01-01,2.10416
2017-01-08,2.11757
2017-01-15,2.45039
2017-01-22,2.77677
2017-01-29,3.40936
2017-02-05,3.9176
2017-02-12,4.31787
2017-02-19,4.26139
2017-02-26,3.04485
2017-03-05,3.31743
2017-03-12,2.99882
2017-03-19,2.81307
2017-03-26,2.38582
2017-04-02,2.08707
2017-04-09,1.59399
2017-04-16,1.43122
2017-04-23,1.28566
2017-04-30,1.13294
2017-05-07,1.12252
2017-05-14,0.93765
2017-05-21,0.823691
2017-05-28,0.785368
2017-06-04,0.705786
2017-06-11,0.639736
2017-06-18,0.659815
2017-06-25,0.572332
2017-07-02,0.486301
2017-07-09,0.559928
2017-07-16,0.553207
2017-07-23,0.559602
2017-07-30,0.602327
2017-08-06,0.612967
2017-08-13,0.637141
2017-08-20,0.627954
2017-08-27,0.724628
2017-09-03,0.868354
2017-09-10,1.04165
2017-09-17,1.11346
2017-09-24,1.29017
2017-10-01,1.13883
2017-10-08,1.16684
2017-10-15,1.14011
2017-10-22,1.23078
2017-10-29,1.22608
2017-11-05,1.32897
2017-11-12,1.21085
2017-11-19,1.54292
2017-11-26,1.59701
2017-12-03,1.92288
2017-12-10,2.18404
2017-12-17,3.19187
2017-12-24,4.75027
2018-01-07,4.41441
2018-01-14,4.71296
2018-01-21,5.06626
2018-01-28,5.29509
2018-02-04,5.65908
2018-02-11,5.8077
2018-02-18,4.6786
2018-02-25,3.79907
2018-03-04,2.97213
2018-03-11,2.63215
2018-03-18,2.30105
2018-03-25,2.22336
2018-04-01,2.16796
2018-04-08,1.76048
2018-04-15,1.68205
2018-04-22,1.44979
2018-04-29,1.36738
2018-05-06,1.14788
2018-05-13,1.03234
2018-05-20,0.941332
2018-05-27,0.975639
2018-06-03,0.919976
2018-06-10,0.775796
2018-06-17,0.572249
2018-06-24,0.54625
2018-07-01,0.557642
2018-07-08,0.528661
2018-07-15,0.536227
2018-07-22,0.574669
2018-07-29,0.445023
2018-08-05,0.538439
2018-08-12,0.472081
2018-08-19,0.515979
2018-08-26,0.568469
2018-09-02,0.664523
2018-09-09,0.809583
2018-09-16,0.94096
2018-09-23,1.08804
2018-09-30,0.973622
2018-10-07,1.00242
2018-10-14,1.07372
2018-10-21,1.01755
2018-10-28,1.15672
2018-11-04,1.33366
2018-11-11,1.26681
2018-11-18,1.34123
2018-11-25,1.57135
2018-12-02,1.50342
2018-12-09,1.47836
2018-12-16,1.73258
2018-12-23,2.23118
2018-12-30,3.03088
2019-01-06,2.40224
2019-01-13,2.20503
2019-01-20,2.26915
2019-01-27,2.37917
2019-02-03,2.49584
2019-02-10,2.30078
2019-02-17,2.48425
2019-02-24,2.91274
2019-03-03,3.03561
2019-03-10,3.30287
2019-03-17,3.56636
2019-03-24,3.19464
2019-03-31,2.55139
2019-04-07,2.07604
2019-04-14,1.75139
2019-04-21,1.58427
2019-04-28,1.27792
2019-05-05,1.22917
2019-05-12,1.08674
2019-05-19,1.13474
2019-05-26,1.001
2019-06-02,1.06924
2019-06-09,0.919699
2019-06-16,0.813831
2019-06-23,0.715927
2019-06-30,0.74116
2019-07-07,0.757679
2019-07-14,0.559973
2019-07-21,0.572801
2019-07-28,0.588688
2019-08-04,0.555753
2019-08-11,0.557836
2019-08-18,0.552133
2019-08-25,0.503687
2019-09-01,0.60047
2019-09-08,0.805677
2019-09-15,0.976901
2019-09-22,1.05817
2019-09-29,1.06951
2019-10-06,1.11084
2019-10-13,1.268
2019-10-20,1.27061
2019-10-27,1.36856
2019-11-03,1.42243
2019-11-10,1.47042
2019-11-17,1.53858
2019-11-24,1.62911
2019-12-01,1.97596
2019-12-08,2.06425
2019-12-15,2.39678
2019-12-22,3.24537
2019-12-29,4.76058
